timestamp,temperature,humidity,solar_radiation,wind_speed,rainfall,scenario,water_availability_factor,atmospheric_pressure,saturation_vapor_pressure,actual_vapor_pressure,vpd,delta,gamma,net_shortwave_radiation,net_longwave_radiation,net_radiation,soil_heat_flux,et0,et0_rate_mm_day
2026-06-01 05:08:00,17.85,86.16,0.0,1.63,0.0,Normal,1.0,100.675,2.0446,1.7616,0.283,0.1287,0.06695,0.0,0.002494,-0.002494,-0.001247,0.0,0.0
2026-06-01 05:09:00,18.03,85.06,0.0,1.56,0.0,Normal,1.0,100.675,2.0679,1.7589,0.3089,0.12999,0.06695,0.0,0.002503,-0.002503,-0.001251,9e-06,0.0124
2026-06-01 05:10:00,17.96,85.24,0.0,1.42,0.0,Normal,1.0,100.675,2.0588,1.7549,0.3039,0.12949,0.06695,0.0,0.002504,-0.002504,-0.001252,0.0,0.0
2026-06-01 05:11:00,17.85,85.89,0.0,1.46,0.0,Normal,1.0,100.675,2.0446,1.7561,0.2885,0.1287,0.06695,0.0,0.002499,-0.002499,-0.00125,0.0,0.0
2026-06-01 05:12:00,18.05,85.87,0.0,1.6,0.0,Normal,1.0,100.675,2.0705,1.7779,0.2926,0.13013,0.06695,0.0,0.002487,-0.002487,-0.001244,2e-06,0.0023
2026-06-01 05:13:00,17.87,85.63,0.0,1.55,0.0,Normal,1.0,100.675,2.0472,1.753,0.2942,0.12885,0.06695,0.0,0.002502,-0.002502,-0.001251,0.0,0.0
2026-06-01 05:14:00,17.93,86.09,0.0,1.85,0.0,Normal,1.0,100.675,2.0549,1.7691,0.2858,0.12927,0.06695,0.0,0.002491,-0.002491,-0.001245,3.9e-05,0.0565
2026-06-01 05:15:00,17.77,87.24,0.0,1.55,0.0,Normal,1.0,100.675,2.0343,1.7747,0.2596,0.12814,0.06695,0.0,0.002481,-0.002481,-0.00124,0.0,0.0
2026-06-01 05:16:00,17.83,85.66,0.0,1.16,0.0,Normal,1.0,100.675,2.042,1.7492,0.2928,0.12856,0.06695,0.0,0.002504,-0.002504,-0.001252,0.0,0.0
2026-06-01 05:17:00,17.72,86.61,0.0,1.58,0.0,Normal,1.0,100.675,2.0279,1.7564,0.2715,0.12778,0.06695,0.0,0.002494,-0.002494,-0.001247,0.0,0.0
2026-06-01 05:18:00,17.98,86.63,0.0,1.7,0.0,Normal,1.0,100.675,2.0614,1.7858,0.2756,0.12963,0.06695,0.0,0.002478,-0.002478,-0.001239,4e-06,0.0058
2026-06-01 05:19:00,17.67,86.64,0.0,1.68,0.0,Normal,1.0,100.675,2.0215,1.7515,0.2701,0.12743,0.06695,0.0,0.002497,-0.002497,-0.001248,0.0,0.0
2026-06-01 05:20:00,17.97,85.71,0.0,2.11,0.0,Normal,1.0,100.675,2.0601,1.7657,0.2944,0.12956,0.06695,0.0,0.002495,-0.002495,-0.001248,9.1e-05,0.1307
2026-06-01 05:21:00,17.83,87.14,0.0,1.68,0.0,Normal,1.0,100.675,2.042,1.7794,0.2626,0.12856,0.06695,0.0,0.002479,-0.002479,-0.001239,0.0,0.0
2026-06-01 05:22:00,18.04,85.66,0.0,1.98,0.0,Normal,1.0,100.675,2.0692,1.7725,0.2967,0.13006,0.06695,0.0,0.002492,-0.002492,-0.001246,7.1e-05,0.1025
2026-06-01 05:23:00,17.99,86.66,0.0,1.81,0.0,Normal,1.0,100.675,2.0627,1.7875,0.2752,0.1297,0.06695,0.0,0.002477,-0.002477,-0.001239,2.2e-05,0.031
2026-06-01 05:24:00,18.16,85.79,0.0,1.81,0.0,Normal,1.0,100.675,2.0848,1.7886,0.2963,0.13092,0.06695,0.0,0.002482,-0.002482,-0.001241,4.1e-05,0.0587
2026-06-01 05:25:00,18.0,85.75,0.0,1.65,0.0,Normal,1.0,100.675,2.064,1.7699,0.2941,0.12977,0.06695,0.0,0.002493,-0.002493,-0.001246,1.2e-05,0.0176
2026-06-01 05:26:00,17.67,87.18,0.0,1.81,0.0,Normal,1.0,100.675,2.0215,1.7624,0.2592,0.12743,0.06695,0.0,0.002488,-0.002488,-0.001244,8e-06,0.012
2026-06-01 05:27:00,17.9,86.43,0.0,1.67,0.0,Normal,1.0,100.675,2.051,1.7727,0.2783,0.12906,0.06695,0.0,0.002487,-0.002487,-0.001243,2e-06,0.0031
2026-06-01 05:28:00,17.74,87.29,0.0,1.86,0.0,Normal,1.0,100.675,2.0305,1.7724,0.2581,0.12793,0.06695,0.0,0.002481,-0.002481,-0.001241,1.4e-05,0.0207
2026-06-01 05:29:00,17.85,86.05,0.0,1.78,0.0,Normal,1.0,100.675,2.0446,1.7594,0.2852,0.1287,0.06695,0.0,0.002496,-0.002496,-0.001248,2.8e-05,0.0398
2026-06-01 05:30:00,18.17,85.53,0.0,1.64,0.0,Normal,1.0,100.675,2.0862,1.7843,0.3019,0.13099,0.06695,0.0,0.002486,-0.002486,-0.001243,1.6e-05,0.023
2026-06-01 05:31:00,18.04,85.81,3.43,2.03,0.0,Normal,1.0,100.675,2.0692,1.7756,0.2936,0.13006,0.06695,0.000158,0.002489,-0.002331,-0.001165,9.3e-05,0.1345
2026-06-01 05:32:00,17.85,86.8,6.58,1.92,0.0,Normal,1.0,100.675,2.0446,1.7747,0.2699,0.1287,0.06695,0.000304,0.002483,-0.002179,-0.00109,6.8e-05,0.0983
2026-06-01 05:33:00,17.82,85.86,10.79,1.75,0.0,Normal,1.0,100.675,2.0407,1.7522,0.2886,0.12849,0.06695,0.000498,0.002501,-0.002003,-0.001001,8.2e-05,0.1174
2026-06-01 05:34:00,17.98,86.62,14.15,1.87,0.0,Normal,1.0,100.675,2.0614,1.7856,0.2758,0.12963,0.06695,0.000654,0.002478,-0.001825,-0.000912,0.000104,0.1501
2026-06-01 05:35:00,17.81,86.78,17.27,1.83,0.0,Normal,1.0,100.675,2.0395,1.7698,0.2696,0.12842,0.06695,0.000798,0.002486,-0.001688,-0.000844,0.000109,0.1569
2026-06-01 05:36:00,17.9,85.46,19.71,1.68,0.0,Normal,1.0,100.675,2.051,1.7528,0.2982,0.12906,0.06695,0.000911,0.002504,-0.001593,-0.000797,0.000124,0.1793
2026-06-01 05:37:00,18.06,86.53,24.11,1.87,0.0,Normal,1.0,100.675,2.0718,1.7927,0.2791,0.1302,0.06695,0.001114,0.002475,-0.001361,-0.000681,0.000158,0.2275
2026-06-01 05:38:00,18.19,86.77,26.46,1.73,0.0,Normal,1.0,100.675,2.0888,1.8124,0.2763,0.13113,0.06695,0.001222,0.002463,-0.00124,-0.00062,0.000146,0.2098
2026-06-01 05:39:00,18.12,86.23,32.15,1.67,0.0,Normal,1.0,100.675,2.0796,1.7933,0.2864,0.13063,0.06695,0.001485,0.002477,-0.000991,-0.000496,0.000176,0.253
2026-06-01 05:40:00,17.7,87.66,35.05,1.54,0.0,Normal,1.0,100.675,2.0254,1.7754,0.2499,0.12764,0.06695,0.001619,0.002478,-0.000858,-0.000429,0.000141,0.2026
2026-06-01 05:41:00,18.1,85.74,37.75,1.8,0.0,Normal,1.0,100.675,2.077,1.7808,0.2962,0.13049,0.06695,0.001744,0.002487,-0.000743,-0.000371,0.000234,0.3373
2026-06-01 05:42:00,18.08,84.76,38.06,1.98,0.0,Normal,1.0,100.675,2.0744,1.7583,0.3161,0.13034,0.06695,0.001758,0.002505,-0.000747,-0.000373,0.000284,0.4095
2026-06-01 05:43:00,18.14,84.47,43.17,1.73,0.0,Normal,1.0,100.675,2.0822,1.7589,0.3234,0.13077,0.06695,0.001994,0.002507,-0.000512,-0.000256,0.000277,0.3988
2026-06-01 05:44:00,18.33,85.2,48.89,2.38,0.0,Normal,1.0,100.675,2.1072,1.7953,0.3119,0.13215,0.06695,0.002259,0.002482,-0.000223,-0.000112,0.000392,0.5638
2026-06-01 05:45:00,17.79,86.19,53.18,2.06,0.0,Normal,1.0,100.675,2.0369,1.7556,0.2813,0.12828,0.06695,0.002457,0.002498,-4.1e-05,-2e-05,0.000335,0.483
2026-06-01 05:46:00,18.02,85.35,56.55,2.14,0.0,Normal,1.0,100.675,2.0666,1.7638,0.3028,0.12991,0.06695,0.002613,0.002498,0.000114,1.1e-05,0.000396,0.5709
2026-06-01 05:47:00,18.21,85.34,55.37,2.05,0.0,Normal,1.0,100.675,2.0914,1.7848,0.3066,0.13128,0.06695,0.002558,0.002487,7.1e-05,7e-06,0.000378,0.5441
2026-06-01 05:48:00,17.9,86.62,62.12,2.26,0.0,Normal,1.0,100.675,2.051,1.7766,0.2744,0.12906,0.06695,0.00287,0.002483,0.000387,3.9e-05,0.00043,0.6188
2026-06-01 05:49:00,18.37,84.07,66.96,1.74,0.0,Normal,1.0,100.675,2.1125,1.776,0.3365,0.13244,0.06695,0.003094,0.0025,0.000594,5.9e-05,0.000468,0.6738
2026-06-01 05:50:00,18.22,85.09,64.99,1.38,0.0,Normal,1.0,100.675,2.0927,1.7807,0.312,0.13135,0.06695,0.003003,0.002491,0.000512,5.1e-05,0.000373,0.5374
2026-06-01 05:51:00,18.3,86.04,71.79,1.81,0.0,Normal,1.0,100.675,2.1032,1.8096,0.2936,0.13193,0.06695,0.003317,0.002469,0.000848,8.5e-05,0.000485,0.6981
2026-06-01 05:52:00,18.1,85.04,75.84,2.01,0.0,Normal,1.0,100.675,2.077,1.7663,0.3107,0.13049,0.06695,0.003504,0.002499,0.001005,0.0001,0.000562,0.8096
2026-06-01 05:53:00,18.32,85.59,77.92,1.94,0.0,Normal,1.0,100.675,2.1059,1.8024,0.3035,0.13207,0.06695,0.0036,0.002476,0.001124,0.000112,0.000567,0.8169
2026-06-01 05:54:00,18.37,84.64,77.48,1.96,0.0,Normal,1.0,100.675,2.1125,1.788,0.3245,0.13244,0.06695,0.00358,0.00249,0.00109,0.000109,0.000587,0.8446
2026-06-01 05:55:00,18.26,85.57,84.61,2.18,0.0,Normal,1.0,100.675,2.098,1.7952,0.3027,0.13164,0.06695,0.003909,0.00248,0.001429,0.000143,0.000655,0.9435
2026-06-01 05:56:00,18.28,85.86,87.98,1.99,0.0,Normal,1.0,100.675,2.1006,1.8036,0.297,0.13178,0.06695,0.004065,0.002473,0.001591,0.000159,0.000659,0.9488
2026-06-01 05:57:00,18.29,85.59,91.85,2.08,0.0,Normal,1.0,100.675,2.1019,1.799,0.3029,0.13186,0.06695,0.004243,0.002478,0.001766,0.000177,0.00071,1.0225
2026-06-01 05:58:00,18.14,86.13,94.05,1.74,0.0,Normal,1.0,100.675,2.0822,1.7934,0.2888,0.13077,0.06695,0.004345,0.002477,0.001868,0.000187,0.000678,0.9766
2026-06-01 05:59:00,18.26,84.55,97.75,1.71,0.0,Normal,1.0,100.675,2.098,1.7738,0.3241,0.13164,0.06695,0.004516,0.002498,0.002018,0.000202,0.000741,1.0677
2026-06-01 06:00:00,18.27,85.88,102.35,2.25,0.0,Normal,1.0,100.675,2.0993,1.8029,0.2964,0.13171,0.06695,0.004729,0.002474,0.002255,0.000225,0.000815,1.1733
2026-06-01 06:01:00,18.37,84.43,107.28,1.95,0.0,Normal,1.0,100.675,2.1125,1.7836,0.3289,0.13244,0.06695,0.004956,0.002493,0.002463,0.000246,0.000864,1.2443
2026-06-01 06:02:00,18.47,84.8,108.27,1.81,0.0,Normal,1.0,100.675,2.1258,1.8027,0.3231,0.13317,0.06695,0.005002,0.002481,0.002521,0.000252,0.000854,1.2301
2026-06-01 06:03:00,18.18,85.62,111.28,1.82,0.0,Normal,1.0,100.675,2.0875,1.7873,0.3002,0.13106,0.06695,0.005141,0.002484,0.002657,0.000266,0.000858,1.235
2026-06-01 06:04:00,18.34,85.33,116.38,1.81,0.0,Normal,1.0,100.675,2.1085,1.7992,0.3093,0.13222,0.06695,0.005377,0.002479,0.002898,0.00029,0.000915,1.3181
2026-06-01 06:05:00,18.59,84.53,112.57,1.81,0.0,Normal,1.0,100.675,2.1418,1.8105,0.3313,0.13404,0.06695,0.005201,0.002478,0.002723,0.000272,0.000904,1.3016
2026-06-01 06:06:00,18.27,84.71,124.61,1.69,0.0,Normal,1.0,100.675,2.0993,1.7783,0.321,0.13171,0.06695,0.005757,0.002495,0.003262,0.000326,0.00099,1.4251
2026-06-01 06:07:00,18.28,84.39,126.24,1.65,0.0,Normal,1.0,100.675,2.1006,1.7727,0.3279,0.13178,0.06695,0.005832,0.0025,0.003333,0.000333,0.001007,1.4501
2026-06-01 06:08:00,18.44,85.26,129.78,1.92,0.0,Normal,1.0,100.675,2.1218,1.809,0.3128,0.13295,0.06695,0.005996,0.002474,0.003522,0.000352,0.001055,1.5191
2026-06-01 06:09:00,18.56,84.53,136.85,1.84,0.0,Normal,1.0,100.675,2.1378,1.8071,0.3307,0.13382,0.06695,0.006322,0.00248,0.003843,0.000384,0.001133,1.6319
2026-06-01 06:10:00,18.45,85.42,128.41,2.19,0.0,Normal,1.0,100.675,2.1231,1.8136,0.3096,0.13302,0.06695,0.005933,0.002471,0.003462,0.000346,0.001061,1.5282
2026-06-01 06:11:00,18.66,84.11,131.51,2.03,0.0,Normal,1.0,100.675,2.1512,1.8094,0.3418,0.13456,0.06695,0.006076,0.002481,0.003594,0.000359,0.001113,1.6034
2026-06-01 06:12:00,18.6,83.44,144.34,2.02,0.0,Normal,1.0,100.675,2.1432,1.7882,0.3549,0.13412,0.06695,0.006669,0.002497,0.004171,0.000417,0.001242,1.789
2026-06-01 06:13:00,18.62,84.83,146.52,1.83,0.0,Normal,1.0,100.675,2.1458,1.8203,0.3255,0.13426,0.06695,0.006769,0.002471,0.004298,0.00043,0.00122,1.7566
2026-06-01 06:14:00,18.59,84.1,150.69,1.95,0.0,Normal,1.0,100.675,2.1418,1.8013,0.3405,0.13404,0.06695,0.006962,0.002486,0.004476,0.000448,0.001281,1.8447
2026-06-01 06:15:00,18.87,83.75,151.18,2.05,0.0,Normal,1.0,100.675,2.1796,1.8254,0.3542,0.13611,0.06695,0.006985,0.002475,0.00451,0.000451,0.001314,1.8919
2026-06-01 06:16:00,18.51,84.16,159.8,2.13,0.0,Normal,1.0,100.675,2.1311,1.7935,0.3376,0.13346,0.06695,0.007383,0.00249,0.004893,0.000489,0.001373,1.9765
2026-06-01 06:17:00,18.26,86.24,164.52,1.97,0.0,Normal,1.0,100.675,2.098,1.8093,0.2887,0.13164,0.06695,0.007601,0.002468,0.005133,0.000513,0.00135,1.9446
2026-06-01 06:18:00,18.82,83.18,165.79,2.21,0.0,Normal,1.0,100.675,2.1728,1.8074,0.3655,0.13574,0.06695,0.007659,0.002489,0.005171,0.000517,0.00147,2.1174
2026-06-01 06:19:00,18.52,84.31,165.48,2.0,0.0,Normal,1.0,100.675,2.1324,1.7979,0.3346,0.13353,0.06695,0.007645,0.002486,0.005159,0.000516,0.001413,2.0354
2026-06-01 06:20:00,18.62,84.3,159.39,2.16,0.0,Normal,1.0,100.675,2.1458,1.8089,0.3369,0.13426,0.06695,0.007364,0.00248,0.004883,0.000488,0.001373,1.9772
2026-06-01 06:21:00,18.82,83.03,177.51,1.91,0.0,Normal,1.0,100.675,2.1728,1.8041,0.3687,0.13574,0.06695,0.008201,0.002491,0.00571,0.000571,0.001561,2.2476
2026-06-01 06:22:00,18.4,85.05,183.35,1.64,0.0,Normal,1.0,100.675,2.1165,1.8001,0.3164,0.13265,0.06695,0.008471,0.00248,0.00599,0.000599,0.001542,2.2202
2026-06-01 06:23:00,18.47,85.62,183.71,2.06,0.0,Normal,1.0,100.675,2.1258,1.8201,0.3057,0.13317,0.06695,0.008487,0.002466,0.006022,0.000602,0.001553,2.2366
2026-06-01 06:24:00,18.44,84.46,178.73,2.16,0.0,Normal,1.0,100.675,2.1218,1.7921,0.3297,0.13295,0.06695,0.008257,0.002489,0.005769,0.000577,0.001536,2.2115
2026-06-01 06:25:00,18.58,84.6,190.71,2.13,0.0,Normal,1.0,100.675,2.1405,1.8108,0.3296,0.13397,0.06695,0.008811,0.002477,0.006333,0.000633,0.001648,2.3729
2026-06-01 06:26:00,18.78,82.15,195.19,2.11,0.0,Normal,1.0,100.675,2.1674,1.7805,0.3869,0.13544,0.06695,0.009018,0.00251,0.006508,0.000651,0.001754,2.5253
2026-06-01 06:27:00,18.81,83.7,202.68,1.96,0.0,Normal,1.0,100.675,2.1715,1.8175,0.354,0.13567,0.06695,0.009364,0.00248,0.006884,0.000688,0.001784,2.5692
2026-06-01 06:28:00,18.79,83.58,191.79,1.87,0.0,Normal,1.0,100.675,2.1688,1.8127,0.3561,0.13552,0.06695,0.008861,0.002483,0.006378,0.000638,0.00168,2.4188
2026-06-01 06:29:00,18.56,83.93,198.95,2.14,0.0,Normal,1.0,100.675,2.1378,1.7943,0.3435,0.13382,0.06695,0.009191,0.002491,0.006701,0.00067,0.001737,2.5014
2026-06-01 06:30:00,18.44,85.4,208.22,2.12,0.0,Normal,1.0,100.675,2.1218,1.812,0.3098,0.13295,0.06695,0.00962,0.002472,0.007148,0.000715,0.001781,2.5648
2026-06-01 06:31:00,18.81,83.52,207.34,1.93,0.0,Normal,1.0,100.675,2.1715,1.8136,0.3579,0.13567,0.06695,0.009579,0.002483,0.007096,0.00071,0.00183,2.6355
2026-06-01 06:32:00,18.75,83.77,203.27,2.26,0.0,Normal,1.0,100.675,2.1634,1.8122,0.3511,0.13522,0.06695,0.009391,0.002482,0.006909,0.000691,0.001795,2.5854
2026-06-01 06:33:00,18.91,83.21,216.31,1.87,0.0,Normal,1.0,100.675,2.1851,1.8182,0.3669,0.13641,0.06695,0.009994,0.002482,0.007511,0.000751,0.001924,2.7712
2026-06-01 06:34:00,18.97,82.14,220.74,1.93,0.0,Normal,1.0,100.675,2.1933,1.8016,0.3917,0.13686,0.06695,0.010198,0.002499,0.0077,0.00077,0.001993,2.8705
2026-06-01 06:35:00,18.9,82.79,220.88,2.38,0.0,Normal,1.0,100.675,2.1837,1.8079,0.3758,0.13634,0.06695,0.010205,0.002491,0.007714,0.000771,0.001991,2.8675
2026-06-01 06:36:00,19.01,83.73,225.09,2.23,0.0,Normal,1.0,100.675,2.1988,1.841,0.3577,0.13716,0.06695,0.010399,0.002466,0.007933,0.000793,0.00201,2.8946
2026-06-01 06:37:00,18.95,82.06,225.18,1.99,0.0,Normal,1.0,100.675,2.1905,1.7976,0.393,0.13671,0.06695,0.010403,0.002501,0.007902,0.00079,0.002038,2.9341
2026-06-01 06:38:00,19.02,82.68,240.46,2.12,0.0,Normal,1.0,100.675,2.2001,1.8191,0.3811,0.13723,0.06695,0.011109,0.002485,0.008624,0.000862,0.002174,3.1305
2026-06-01 06:39:00,18.85,83.36,227.25,2.1,0.0,Normal,1.0,100.675,2.1769,1.8147,0.3622,0.13596,0.06695,0.010499,0.002483,0.008016,0.000802,0.002025,2.9166
2026-06-01 06:40:00,18.95,84.38,232.7,1.52,0.0,Normal,1.0,100.675,2.1905,1.8484,0.3422,0.13671,0.06695,0.010751,0.002458,0.008293,0.000829,0.002056,2.9605
2026-06-01 06:41:00,19.03,83.58,240.25,1.89,0.0,Normal,1.0,100.675,2.2015,1.84,0.3615,0.13731,0.06695,0.0111,0.002468,0.008632,0.000863,0.002151,3.0968
2026-06-01 06:42:00,19.14,82.47,249.9,2.07,0.0,Normal,1.0,100.675,2.2167,1.8281,0.3886,0.13813,0.06695,0.011545,0.002482,0.009064,0.000906,0.002274,3.274
2026-06-01 06:43:00,18.98,84.04,235.69,2.01,0.0,Normal,1.0,100.675,2.1947,1.8444,0.3503,0.13693,0.06695,0.010889,0.002463,0.008426,0.000843,0.002096,3.0183
2026-06-01 06:44:00,19.13,82.37,240.24,2.14,0.0,Normal,1.0,100.675,2.2153,1.8247,0.3906,0.13806,0.06695,0.011099,0.002484,0.008615,0.000861,0.002187,3.1491
2026-06-01 06:45:00,19.04,83.69,237.87,2.32,0.0,Normal,1.0,100.675,2.2029,1.8436,0.3593,0.13738,0.06695,0.01099,0.002465,0.008524,0.000852,0.002131,3.0681
2026-06-01 06:46:00,19.08,82.15,256.9,2.03,0.0,Normal,1.0,100.675,2.2084,1.8142,0.3942,0.13768,0.06695,0.011869,0.002492,0.009377,0.000938,0.002341,3.3709
2026-06-01 06:47:00,19.24,83.16,251.21,1.89,0.0,Normal,1.0,100.675,2.2305,1.8549,0.3756,0.13889,0.06695,0.011606,0.002462,0.009144,0.000914,0.002277,3.2786
2026-06-01 06:48:00,18.84,83.39,260.17,2.17,0.0,Normal,1.0,100.675,2.1756,1.8142,0.3614,0.13589,0.06695,0.01202,0.002483,0.009536,0.000954,0.002326,3.35
2026-06-01 06:49:00,18.97,82.67,271.77,2.04,0.0,Normal,1.0,100.675,2.1933,1.8132,0.3801,0.13686,0.06695,0.012556,0.002489,0.010067,0.001007,0.00246,3.5422
2026-06-01 06:50:00,18.96,83.18,264.57,2.08,0.0,Normal,1.0,100.675,2.1919,1.8232,0.3687,0.13678,0.06695,0.012223,0.00248,0.009743,0.000974,0.002381,3.4286
2026-06-01 06:51:00,18.85,83.77,274.92,2.05,0.0,Normal,1.0,100.675,2.1769,1.8236,0.3533,0.13596,0.06695,0.012701,0.002476,0.010226,0.001023,0.002456,3.5368
2026-06-01 06:52:00,19.12,82.56,273.81,2.57,0.0,Normal,1.0,100.675,2.2139,1.8278,0.3861,0.13798,0.06695,0.01265,0.002481,0.010169,0.001017,0.002488,3.5829
2026-06-01 06:53:00,19.36,82.53,285.19,1.67,0.0,Normal,1.0,100.675,2.2472,1.8546,0.3926,0.1398,0.06695,0.013176,0.002467,0.010709,0.001071,0.002624,3.779
2026-06-01 06:54:00,19.22,82.22,286.84,2.05,0.0,Normal,1.0,100.675,2.2277,1.8316,0.3961,0.13874,0.06695,0.013252,0.002481,0.010771,0.001077,0.002629,3.7857
2026-06-01 06:55:00,19.32,82.68,280.13,2.13,0.0,Normal,1.0,100.675,2.2416,1.8534,0.3883,0.13949,0.06695,0.012942,0.002466,0.010476,0.001048,0.002563,3.6908
2026-06-01 06:56:00,19.47,82.14,287.85,1.98,0.0,Normal,1.0,100.675,2.2627,1.8585,0.4041,0.14064,0.06695,0.013299,0.002467,0.010832,0.001083,0.002661,3.8318
2026-06-01 06:57:00,19.53,81.68,301.72,2.32,0.0,Normal,1.0,100.675,2.2711,1.855,0.4161,0.1411,0.06695,0.013939,0.002472,0.011467,0.001147,0.0028,4.0319
2026-06-01 06:58:00,19.34,81.97,299.29,2.3,0.0,Normal,1.0,100.675,2.2444,1.8398,0.4047,0.13965,0.06695,0.013827,0.002479,0.011349,0.001135,0.002755,3.967
2026-06-01 06:59:00,19.58,81.67,286.51,2.13,0.0,Normal,1.0,100.675,2.2782,1.8606,0.4176,0.14148,0.06695,0.013237,0.002469,0.010768,0.001077,0.002666,3.8389
2026-06-01 07:00:00,19.41,82.38,308.22,2.09,0.0,Normal,1.0,100.675,2.2542,1.857,0.3972,0.14018,0.06695,0.01424,0.002466,0.011773,0.001177,0.00284,4.0889
2026-06-01 07:01:00,19.29,83.61,295.56,2.13,0.0,Normal,1.0,100.675,2.2375,1.8707,0.3667,0.13927,0.06695,0.013655,0.002451,0.011204,0.00112,0.002683,3.8632
2026-06-01 07:02:00,19.35,82.77,321.81,2.13,0.0,Normal,1.0,100.675,2.2458,1.8589,0.387,0.13972,0.06695,0.014868,0.002463,0.012405,0.00124,0.002951,4.2488
2026-06-01 07:03:00,19.24,83.1,321.53,2.14,0.0,Normal,1.0,100.675,2.2305,1.8536,0.377,0.13889,0.06695,0.014855,0.002464,0.012391,0.001239,0.00293,4.2197
2026-06-01 07:04:00,19.35,84.06,317.9,2.12,0.0,Normal,1.0,100.675,2.2458,1.8878,0.358,0.13972,0.06695,0.014687,0.002438,0.012249,0.001225,0.002886,4.1552
2026-06-01 07:05:00,19.46,82.23,319.87,2.22,0.0,Normal,1.0,100.675,2.2613,1.8594,0.4018,0.14056,0.06695,0.014778,0.002466,0.012312,0.001231,0.002951,4.249
2026-06-01 07:06:00,19.65,81.66,319.56,2.32,0.0,Normal,1.0,100.675,2.2881,1.8685,0.4196,0.14202,0.06695,0.014764,0.002465,0.012299,0.00123,0.002975,4.2837
2026-06-01 07:07:00,19.82,81.35,331.39,1.93,0.0,Normal,1.0,100.675,2.3124,1.8811,0.4313,0.14334,0.06695,0.01531,0.00246,0.012851,0.001285,0.003122,4.496
2026-06-01 07:08:00,19.37,81.55,324.33,1.97,0.0,Normal,1.0,100.675,2.2486,1.8338,0.4149,0.13987,0.06695,0.014984,0.002485,0.012499,0.00125,0.00301,4.3337
2026-06-01 07:09:00,19.66,81.08,333.51,1.83,0.0,Normal,1.0,100.675,2.2895,1.8563,0.4332,0.1421,0.06695,0.015408,0.002475,0.012933,0.001293,0.003138,4.5184
2026-06-01 07:10:00,19.47,81.58,343.11,2.36,0.0,Normal,1.0,100.675,2.2627,1.8459,0.4168,0.14064,0.06695,0.015852,0.002478,0.013374,0.001337,0.003174,4.5712
2026-06-01 07:11:00,19.72,81.57,331.85,2.24,0.0,Normal,1.0,100.675,2.2981,1.8745,0.4235,0.14256,0.06695,0.015331,0.002462,0.01287,0.001287,0.0031,4.4638
2026-06-01 07:12:00,19.65,81.27,334.42,2.29,0.0,Normal,1.0,100.675,2.2881,1.8595,0.4286,0.14202,0.06695,0.01545,0.002472,0.012978,0.001298,0.003122,4.4963
2026-06-01 07:13:00,19.42,82.1,331.58,1.91,0.0,Normal,1.0,100.675,2.2556,1.8519,0.4038,0.14026,0.06695,0.015319,0.002471,0.012848,0.001285,0.003074,4.4264
2026-06-01 07:14:00,19.86,81.45,335.98,2.56,0.0,Normal,1.0,100.675,2.3181,1.8881,0.43,0.14365,0.06695,0.015522,0.002455,0.013067,0.001307,0.003141,4.5227
2026-06-01 07:15:00,19.66,81.89,331.02,2.08,0.0,Normal,1.0,100.675,2.2895,1.8749,0.4146,0.1421,0.06695,0.015293,0.00246,0.012834,0.001283,0.003086,4.4442
2026-06-01 07:16:00,19.69,81.18,361.13,2.24,0.0,Normal,1.0,100.675,2.2938,1.8621,0.4317,0.14233,0.06695,0.016684,0.002471,0.014213,0.001421,0.003378,4.8644
2026-06-01 07:17:00,19.63,81.03,375.9,2.38,0.0,Normal,1.0,100.675,2.2853,1.8517,0.4335,0.14187,0.06695,0.017367,0.002478,0.014888,0.001489,0.003503,5.0437
2026-06-01 07:18:00,19.72,81.87,375.08,2.02,0.0,Normal,1.0,100.675,2.2981,1.8814,0.4166,0.14256,0.06695,0.017329,0.002456,0.014873,0.001487,0.003512,5.0572
2026-06-01 07:19:00,19.91,81.13,345.14,2.11,0.0,Normal,1.0,100.675,2.3253,1.8865,0.4388,0.14404,0.06695,0.015945,0.002458,0.013487,0.001349,0.003258,4.6914
2026-06-01 07:20:00,19.84,79.89,373.94,2.26,0.0,Normal,1.0,100.675,2.3152,1.8496,0.4656,0.14349,0.06695,0.017276,0.002487,0.014789,0.001479,0.003542,5.1004
2026-06-01 07:21:00,19.94,80.38,384.86,2.8,0.0,Normal,1.0,100.675,2.3296,1.8725,0.4571,0.14427,0.06695,0.017781,0.002471,0.01531,0.001531,0.003606,5.1922
2026-06-01 07:22:00,19.97,80.59,367.14,2.29,0.0,Normal,1.0,100.675,2.3339,1.8809,0.453,0.14451,0.06695,0.016962,0.002465,0.014497,0.00145,0.003473,5.0012
2026-06-01 07:23:00,20.14,80.49,376.51,2.56,0.0,Normal,1.0,100.675,2.3586,1.8985,0.4602,0.14584,0.06695,0.017395,0.002456,0.014939,0.001494,0.003564,5.1315
2026-06-01 07:24:00,19.92,81.19,355.69,2.48,0.0,Normal,1.0,100.675,2.3267,1.8891,0.4377,0.14411,0.06695,0.016433,0.002456,0.013977,0.001398,0.003337,4.8048
2026-06-01 07:25:00,19.77,81.22,384.66,2.32,0.0,Normal,1.0,100.675,2.3052,1.8723,0.4329,0.14295,0.06695,0.017771,0.002465,0.015306,0.001531,0.003597,5.1802
