timestamp,scenario,temperature,humidity,solar_radiation,wind_speed,rainfall,weather_stress
2026-06-01 17:20:00,Normal,33.52,43.04,450.95,2.86,0.0,60.24
2026-06-01 17:21:00,Normal,33.81,41.87,413.39,2.98,0.0,63.44
2026-06-01 17:22:00,Normal,33.76,41.54,424.33,3.34,0.0,64.38
2026-06-01 17:23:00,Normal,33.66,42.87,418.09,2.88,0.0,60.79
2026-06-01 17:24:00,Normal,33.52,42.86,414.24,3.0,0.0,60.61
2026-06-01 17:25:00,Normal,33.5,43.44,411.02,3.34,0.0,59.47
2026-06-01 17:26:00,Normal,33.54,43.27,410.7,2.83,0.0,59.83
2026-06-01 17:27:00,Normal,33.69,41.52,416.65,3.3,0.0,64.37
2026-06-01 17:28:00,Normal,33.46,42.16,419.91,2.94,0.0,62.17
2026-06-01 17:29:00,Normal,33.66,42.01,400.14,3.29,0.0,62.86
2026-06-01 17:30:00,Normal,33.4,42.55,406.8,3.08,0.0,61.11
2026-06-01 17:31:00,Normal,33.55,43.23,385.71,2.99,0.0,59.92
2026-06-01 17:32:00,Normal,33.59,42.88,399.89,2.91,0.0,60.67
2026-06-01 17:33:00,Normal,33.93,42.38,378.95,2.79,0.0,62.25
2026-06-01 17:34:00,Normal,33.35,43.58,397.3,2.93,0.0,58.99
2026-06-01 17:35:00,Normal,33.76,42.31,406.91,3.09,0.0,62.2
2026-06-01 17:36:00,Normal,33.56,43.48,377.1,2.91,0.0,59.36
2026-06-01 17:37:00,Normal,33.58,42.96,350.68,2.84,0.0,60.49
2026-06-01 17:38:00,Normal,33.53,42.87,366.12,2.85,0.0,60.6
2026-06-01 17:39:00,Normal,33.57,43.61,382.76,3.1,0.0,59.03
2026-06-01 17:40:00,Normal,33.47,43.06,372.05,3.14,0.0,60.12
2026-06-01 17:41:00,Normal,33.7,42.17,365.55,2.76,0.0,62.48
2026-06-01 17:42:00,Normal,33.4,42.67,370.58,2.76,0.0,60.83
2026-06-01 17:43:00,Normal,33.63,42.97,361.73,2.96,0.0,60.54
2026-06-01 17:44:00,Normal,33.36,44.06,366.3,3.19,0.0,57.93
2026-06-01 17:45:00,Normal,33.43,43.07,359.89,3.11,0.0,60.04
2026-06-01 17:46:00,Normal,33.27,44.34,362.91,2.63,0.0,57.27
2026-06-01 17:47:00,Normal,33.49,41.77,347.6,2.82,0.0,62.23
2026-06-01 17:48:00,Normal,33.62,42.53,349.98,2.68,0.0,61.48
2026-06-01 17:49:00,Normal,33.39,43.21,334.43,2.81,0.0,54.59
2026-06-01 17:50:00,Normal,33.36,42.88,328.33,3.18,0.0,53.18
2026-06-01 17:51:00,Normal,33.21,45.16,348.13,2.58,0.0,54.88
2026-06-01 17:52:00,Normal,33.33,43.35,330.11,2.53,0.0,53.07
2026-06-01 17:53:00,Normal,33.11,43.75,332.62,2.69,0.0,52.94
2026-06-01 17:54:00,Normal,33.2,43.76,322.77,2.91,0.0,50.7
2026-06-01 17:55:00,Normal,33.36,42.1,312.77,2.97,0.0,54.08
2026-06-01 17:56:00,Normal,33.51,42.42,315.26,2.93,0.0,55.6
2026-06-01 17:57:00,Normal,33.72,42.88,325.38,3.08,0.0,57.6
2026-06-01 17:58:00,Normal,33.2,43.37,313.87,2.48,0.0,50.94
2026-06-01 17:59:00,Normal,33.49,42.44,289.81,3.07,0.0,55.31
2026-06-01 18:00:00,Normal,33.3,44.25,300.32,2.77,0.0,50.95
2026-06-01 18:01:00,Normal,33.23,44.47,315.03,2.97,0.0,50.0
2026-06-01 18:02:00,Normal,33.3,43.77,293.9,2.56,0.0,51.76
2026-06-01 18:03:00,Normal,33.23,43.38,276.76,2.82,0.0,51.26
2026-06-01 18:04:00,Normal,33.23,43.53,305.75,2.86,0.0,51.16
2026-06-01 18:05:00,Normal,33.14,43.44,291.92,3.04,0.0,50.24
2026-06-01 18:06:00,Normal,32.97,43.78,282.22,2.49,0.0,48.29
2026-06-01 18:07:00,Normal,32.94,43.85,276.44,2.81,0.0,47.97
2026-06-01 18:08:00,Normal,33.25,43.23,285.27,2.59,0.0,51.59
2026-06-01 18:09:00,Normal,33.1,43.4,268.59,2.9,0.0,49.82
2026-06-01 18:10:00,Normal,33.04,43.26,279.05,2.95,0.0,49.24
2026-06-01 18:11:00,Normal,33.11,44.12,270.82,3.05,0.0,49.6
2026-06-01 18:12:00,Normal,33.22,43.84,265.14,2.68,0.0,50.87
2026-06-01 18:13:00,Normal,33.11,45.01,261.07,2.97,0.0,48.18
2026-06-01 18:14:00,Normal,32.97,43.98,255.3,3.05,0.0,48.23
2026-06-01 18:15:00,Normal,33.24,43.82,261.31,2.45,0.0,51.09
2026-06-01 18:16:00,Normal,33.28,43.72,243.58,2.9,0.0,51.58
2026-06-01 18:17:00,Normal,33.1,43.88,234.77,2.96,0.0,49.6
2026-06-01 18:18:00,Normal,33.15,44.32,247.96,2.72,0.0,49.63
2026-06-01 18:19:00,Normal,33.18,44.27,244.72,2.52,0.0,49.95
2026-06-01 18:20:00,Normal,33.15,44.09,240.28,2.95,0.0,50.02
2026-06-01 18:21:00,Normal,33.05,44.0,236.42,2.52,0.0,49.04
2026-06-01 18:22:00,Normal,33.04,43.99,228.04,2.72,0.0,48.94
2026-06-01 18:23:00,Normal,33.01,43.46,232.3,2.74,0.0,48.83
2026-06-01 18:24:00,Normal,32.75,44.51,223.31,2.89,0.0,46.0
2026-06-01 18:25:00,Normal,33.0,43.92,217.08,2.62,0.0,48.56
2026-06-01 18:26:00,Normal,32.68,44.52,214.95,2.6,0.0,45.35
2026-06-01 18:27:00,Normal,32.75,45.27,226.6,2.76,0.0,45.34
2026-06-01 18:28:00,Normal,33.04,44.9,199.37,2.93,0.0,47.86
2026-06-01 18:29:00,Normal,32.96,43.87,210.09,3.19,0.0,48.17
2026-06-01 18:30:00,Normal,33.04,44.36,193.39,2.42,0.0,48.73
2026-06-01 18:31:00,Normal,32.76,44.35,199.66,2.78,0.0,46.11
2026-06-01 18:32:00,Normal,32.61,45.21,194.41,2.5,0.0,44.56
2026-06-01 18:33:00,Normal,32.73,44.64,181.52,2.92,0.0,45.81
2026-06-01 18:34:00,Normal,32.76,45.32,192.5,2.52,0.0,45.33
2026-06-01 18:35:00,Normal,32.74,44.61,184.8,2.57,0.0,45.9
2026-06-01 18:36:00,Normal,32.88,45.24,172.02,2.58,0.0,46.22
2026-06-01 18:37:00,Normal,32.64,45.15,184.76,2.68,0.0,44.83
2026-06-01 18:38:00,Normal,32.73,44.66,184.48,2.76,0.0,45.81
2026-06-01 18:39:00,Normal,32.51,44.91,181.26,2.79,0.0,43.81
2026-06-01 18:40:00,Normal,32.71,45.27,171.98,2.69,0.0,45.09
2026-06-01 18:41:00,Normal,32.62,45.89,167.01,2.42,0.0,43.51
2026-06-01 18:42:00,Normal,32.49,45.88,169.93,2.83,0.0,42.7
2026-06-01 18:43:00,Normal,32.55,46.9,168.12,2.67,0.0,41.1
2026-06-01 18:44:00,Normal,32.54,46.44,162.0,2.91,0.0,41.97
2026-06-01 18:45:00,Normal,32.51,45.49,148.97,2.53,0.0,43.49
2026-06-01 18:46:00,Normal,32.79,44.68,150.83,2.35,0.0,46.36
2026-06-01 18:47:00,Normal,32.49,45.99,148.48,2.66,0.0,42.5
2026-06-01 18:48:00,Normal,32.45,45.32,135.4,2.92,0.0,43.26
2026-06-01 18:49:00,Normal,32.16,47.34,141.76,2.69,0.0,37.92
2026-06-01 18:50:00,Normal,32.32,46.41,145.7,2.61,0.0,40.62
2026-06-01 18:51:00,Normal,32.39,46.14,135.57,2.47,0.0,41.59
2026-06-01 18:52:00,Normal,32.31,46.63,135.36,2.99,0.0,40.11
2026-06-01 18:53:00,Normal,32.6,46.45,126.93,2.43,0.0,42.34
2026-06-01 18:54:00,Normal,32.35,46.21,122.58,2.49,0.0,41.2
2026-06-01 18:55:00,Normal,32.55,45.49,120.82,2.75,0.0,43.74
2026-06-01 18:56:00,Normal,32.34,47.03,113.22,2.26,0.0,39.45
2026-06-01 18:57:00,Normal,32.32,46.78,109.41,2.88,0.0,39.85
2026-06-01 18:58:00,Normal,32.28,46.11,113.42,2.75,0.0,40.97
2026-06-01 18:59:00,Normal,32.27,46.33,110.23,2.8,0.0,40.49
2026-06-01 19:00:00,Normal,32.51,45.78,99.42,2.72,0.0,43.0
2026-06-01 19:01:00,Normal,31.88,47.62,101.94,2.58,0.0,36.44
2026-06-01 19:02:00,Normal,31.91,46.52,95.41,2.39,0.0,38.71
2026-06-01 19:03:00,Normal,32.11,45.86,93.2,2.57,0.0,40.35
2026-06-01 19:04:00,Normal,32.17,46.08,90.08,2.4,0.0,40.53
2026-06-01 19:05:00,Normal,32.25,45.81,88.0,2.69,0.0,41.39
2026-06-01 19:06:00,Normal,32.2,46.15,82.24,2.75,0.0,40.53
2026-06-01 19:07:00,Normal,32.05,47.33,81.95,2.88,0.0,37.57
2026-06-01 19:08:00,Normal,32.23,46.33,75.92,2.66,0.0,40.31
2026-06-01 19:09:00,Normal,32.21,46.6,73.15,2.76,0.0,39.69
2026-06-01 19:10:00,Normal,32.07,46.16,66.68,2.52,0.0,39.97
2026-06-01 19:11:00,Normal,32.16,46.36,69.19,2.48,0.0,39.96
2026-06-01 19:12:00,Normal,32.04,47.33,62.43,2.66,0.0,37.54
2026-06-01 19:13:00,Normal,31.89,47.75,59.39,2.49,0.0,36.2
2026-06-01 19:14:00,Normal,32.05,46.49,52.09,2.61,0.0,39.27
2026-06-01 19:15:00,Normal,31.94,47.33,50.05,2.34,0.0,37.22
2026-06-01 19:16:00,Normal,31.91,48.66,49.68,2.38,0.0,34.19
2026-06-01 19:17:00,Normal,32.1,46.78,44.86,2.67,0.0,38.89
2026-06-01 19:18:00,Normal,31.49,48.07,38.7,2.72,0.0,34.62
2026-06-01 19:19:00,Normal,31.62,48.02,38.81,2.34,0.0,34.98
2026-06-01 19:20:00,Normal,31.64,48.15,33.66,2.67,0.0,34.76
2026-06-01 19:21:00,Normal,31.74,47.72,32.1,2.43,0.0,35.87
2026-06-01 19:22:00,Normal,31.73,47.81,27.31,2.53,0.0,35.66
2026-06-01 19:23:00,Normal,31.52,47.55,24.1,2.81,0.0,35.69
2026-06-01 19:24:00,Normal,31.57,47.69,21.26,2.68,0.0,35.53
2026-06-01 19:25:00,Normal,31.57,48.19,16.65,2.68,0.0,34.53
2026-06-01 19:26:00,Normal,32.04,46.86,13.28,2.89,0.0,38.51
2026-06-01 19:27:00,Normal,31.92,46.96,10.21,2.37,0.0,37.9
2026-06-01 19:28:00,Normal,31.56,48.18,7.02,2.31,0.0,34.57
2026-06-01 19:29:00,Normal,31.55,48.37,3.29,2.36,0.0,34.12
2026-06-01 19:30:00,Normal,31.41,49.26,0.0,2.45,0.0,32.01
2026-06-01 19:31:00,Normal,31.27,49.05,0.0,2.02,0.0,35.11
2026-06-01 19:32:00,Normal,31.51,48.67,0.0,2.45,0.0,33.43
2026-06-01 19:33:00,Normal,31.36,48.55,0.0,2.38,0.0,33.42
2026-06-01 19:34:00,Normal,31.47,48.9,0.0,2.64,0.0,32.87
2026-06-01 19:35:00,Normal,31.22,49.48,0.0,2.55,0.0,31.32
2026-06-01 19:36:00,Normal,31.32,49.5,0.0,2.35,0.0,31.78
2026-06-01 19:37:00,Normal,31.43,49.1,0.0,2.59,0.0,32.39
2026-06-01 19:38:00,Normal,31.44,49.0,0.0,2.61,0.0,32.62
2026-06-01 19:39:00,Normal,31.42,48.64,0.0,2.31,0.0,33.84
2026-06-01 19:40:00,Normal,31.13,49.64,0.0,2.36,0.0,31.72
2026-06-01 19:41:00,Normal,31.43,49.29,0.0,2.01,0.0,34.15
2026-06-01 19:42:00,Normal,31.16,49.02,0.0,2.23,0.0,34.29
2026-06-01 19:43:00,Normal,31.35,48.51,0.0,2.3,0.0,34.32
2026-06-01 19:44:00,Normal,31.23,49.33,0.0,2.46,0.0,31.64
2026-06-01 19:45:00,Normal,31.0,50.12,0.0,2.25,0.0,32.21
2026-06-01 19:46:00,Normal,31.13,49.0,0.0,2.33,0.0,33.34
2026-06-01 19:47:00,Normal,31.21,49.24,0.0,2.19,0.0,34.19
2026-06-01 19:48:00,Normal,31.22,49.2,0.0,2.46,0.0,31.9
2026-06-01 19:49:00,Normal,31.08,48.31,0.0,2.51,0.0,33.43
2026-06-01 19:50:00,Normal,31.3,48.88,0.0,2.5,0.0,32.66
2026-06-01 19:51:00,Normal,31.2,49.21,0.0,2.42,0.0,31.97
2026-06-01 19:52:00,Normal,30.98,49.81,0.0,2.1,0.0,34.33
2026-06-01 19:53:00,Normal,31.11,50.41,0.0,2.28,0.0,31.72
2026-06-01 19:54:00,Normal,31.26,48.41,0.0,2.32,0.0,34.44
2026-06-01 19:55:00,Normal,31.23,48.71,0.0,2.32,0.0,33.89
2026-06-01 19:56:00,Normal,30.73,49.04,0.0,2.41,0.0,33.06
2026-06-01 19:57:00,Normal,30.75,50.27,0.0,2.68,0.0,29.81
2026-06-01 19:58:00,Normal,31.08,49.39,0.0,2.55,0.0,31.35
2026-06-01 19:59:00,Normal,30.67,50.46,0.0,2.19,0.0,33.32
2026-06-01 20:00:00,Normal,30.61,51.61,0.0,2.52,0.0,30.48
2026-06-01 20:01:00,Normal,30.7,51.19,0.0,2.5,0.0,30.5
2026-06-01 20:02:00,Normal,30.81,50.42,0.0,2.21,0.0,32.91
2026-06-01 20:03:00,Normal,30.71,50.45,0.0,2.54,0.0,30.18
2026-06-01 20:04:00,Normal,30.6,51.59,0.0,2.33,0.0,32.05
2026-06-01 20:05:00,Normal,30.57,51.05,0.0,2.08,0.0,34.69
2026-06-01 20:06:00,Normal,30.53,50.66,0.0,2.45,0.0,31.12
2026-06-01 20:07:00,Normal,30.48,50.27,0.0,2.4,0.0,31.6
2026-06-01 20:08:00,Normal,30.93,49.8,0.0,2.3,0.0,32.27
2026-06-01 20:09:00,Normal,30.6,51.42,0.0,2.34,0.0,31.96
2026-06-01 20:10:00,Normal,30.66,52.17,0.0,2.2,0.0,33.23
2026-06-01 20:11:00,Normal,30.43,51.49,0.0,2.46,0.0,31.17
2026-06-01 20:12:00,Normal,30.44,50.95,0.0,2.32,0.0,32.34
2026-06-01 20:13:00,Normal,30.33,50.99,0.0,2.36,0.0,32.12
2026-06-01 20:14:00,Normal,30.02,52.92,0.0,2.4,0.0,32.11
2026-06-01 20:15:00,Normal,30.18,51.08,0.0,2.09,0.0,34.99
2026-06-01 20:16:00,Normal,30.08,52.73,0.0,2.14,0.0,34.52
2026-06-01 20:17:00,Normal,29.99,53.16,0.0,1.87,0.0,32.65
2026-06-01 20:18:00,Normal,30.12,52.57,0.0,2.42,0.0,31.84
2026-06-01 20:19:00,Normal,30.47,51.2,0.0,2.06,0.0,34.73
2026-06-01 20:20:00,Normal,30.23,52.33,0.0,2.33,0.0,32.49
2026-06-01 20:21:00,Normal,30.4,51.62,0.0,2.37,0.0,31.95
2026-06-01 20:22:00,Normal,30.24,51.49,0.0,2.41,0.0,31.8
2026-06-01 20:23:00,Normal,30.27,53.0,0.0,2.05,0.0,34.79
2026-06-01 20:24:00,Normal,29.99,52.46,0.0,2.27,0.0,33.28
2026-06-01 20:25:00,Normal,30.17,52.63,0.0,2.62,0.0,30.31
2026-06-01 20:26:00,Normal,30.17,50.71,0.0,2.62,0.0,30.31
2026-06-01 20:27:00,Normal,29.95,53.55,0.0,2.47,0.0,31.61
2026-06-01 20:28:00,Normal,30.09,53.27,0.0,2.34,0.0,32.55
2026-06-01 20:29:00,Normal,30.06,52.49,0.0,2.07,0.0,35.3
2026-06-01 20:30:00,Normal,29.86,53.36,0.0,2.41,0.0,32.17
2026-06-01 20:31:00,Normal,29.74,53.68,0.0,2.23,0.0,33.87
2026-06-01 20:32:00,Normal,29.7,53.07,0.0,2.37,0.0,32.63
2026-06-01 20:33:00,Normal,29.87,53.34,0.0,2.12,0.0,34.92
2026-06-01 20:34:00,Normal,29.87,52.51,0.0,2.21,0.0,33.97
2026-06-01 20:35:00,Normal,29.67,53.18,0.0,2.28,0.0,33.45
2026-06-01 20:36:00,Normal,29.76,53.96,0.0,2.29,0.0,33.29
2026-06-01 20:37:00,Normal,29.82,53.73,0.0,2.33,0.0,32.88
2026-06-01 20:38:00,Normal,29.79,52.79,0.0,2.12,0.0,34.98
2026-06-01 20:39:00,Normal,29.9,52.47,0.0,1.96,0.0,33.84
2026-06-01 20:40:00,Normal,29.83,52.72,0.0,2.55,0.0,31.13
2026-06-01 20:41:00,Normal,29.46,54.58,0.0,2.72,0.0,30.29
2026-06-01 20:42:00,Normal,29.83,52.51,0.0,2.31,0.0,33.05
2026-06-01 20:43:00,Normal,29.46,54.34,0.0,1.95,0.0,34.03
2026-06-01 20:44:00,Normal,29.67,54.0,0.0,2.05,0.0,35.29
2026-06-01 20:45:00,Normal,29.49,53.99,0.0,2.31,0.0,33.3
2026-06-01 20:46:00,Normal,29.39,54.94,0.0,2.47,0.0,32.04
2026-06-01 20:47:00,Normal,29.15,54.82,0.0,1.95,0.0,34.2
2026-06-01 20:48:00,Normal,29.36,54.28,0.0,2.17,0.0,34.72
2026-06-01 20:49:00,Normal,29.12,54.49,0.0,2.23,0.0,34.24
2026-06-01 20:50:00,Normal,29.47,54.72,0.0,2.36,0.0,32.88
2026-06-01 20:51:00,Normal,29.52,53.51,0.0,2.11,0.0,35.27
2026-06-01 20:52:00,Normal,29.14,55.23,0.0,1.86,0.0,33.12
2026-06-01 20:53:00,Normal,29.27,54.61,0.0,2.3,0.0,33.52
2026-06-01 20:54:00,Normal,29.09,54.54,0.0,2.39,0.0,32.84
2026-06-01 20:55:00,Normal,29.07,54.85,0.0,2.15,0.0,35.07
2026-06-01 20:56:00,Normal,29.25,55.55,0.0,2.24,0.0,34.09
2026-06-01 20:57:00,Normal,29.09,55.27,0.0,2.06,0.0,35.75
2026-06-01 20:58:00,Normal,29.33,53.9,0.0,1.99,0.0,34.64
2026-06-01 20:59:00,Normal,28.96,55.7,0.0,2.36,0.0,33.14
2026-06-01 21:00:00,Normal,29.15,54.9,0.0,2.22,0.0,34.33
2026-06-01 21:01:00,Normal,28.98,57.53,0.0,2.24,0.0,34.2
2026-06-01 21:02:00,Normal,29.06,55.43,0.0,2.44,0.0,32.45
2026-06-01 21:03:00,Normal,28.84,55.64,0.0,1.92,0.0,33.95
2026-06-01 21:04:00,Normal,28.86,56.64,0.0,2.02,0.0,35.25
2026-06-01 21:05:00,Normal,28.82,54.8,0.0,2.16,0.0,35.06
2026-06-01 21:06:00,Normal,28.68,56.36,0.0,2.01,0.0,35.17
2026-06-01 21:07:00,Normal,28.87,56.96,0.0,2.28,0.0,33.88
2026-06-01 21:08:00,Normal,28.84,55.8,0.0,2.08,0.0,35.91
2026-06-01 21:09:00,Normal,28.8,54.94,0.0,1.91,0.0,33.84
2026-06-01 21:10:00,Normal,28.9,55.44,0.0,2.12,0.0,35.45
2026-06-01 21:11:00,Normal,28.86,56.68,0.0,2.14,0.0,35.25
2026-06-01 21:12:00,Normal,28.55,56.89,0.0,2.29,0.0,33.82
2026-06-01 21:13:00,Normal,28.63,55.94,0.0,2.18,0.0,34.91
2026-06-01 21:14:00,Normal,28.45,56.54,0.0,2.19,0.0,34.81
2026-06-01 21:15:00,Normal,28.51,56.44,0.0,2.15,0.0,35.22
2026-06-01 21:16:00,Normal,28.38,57.35,0.0,2.05,0.0,35.66
2026-06-01 21:17:00,Normal,28.68,57.1,0.0,1.94,0.0,34.2
2026-06-01 21:18:00,Normal,28.46,57.55,0.0,2.14,0.0,35.19
2026-06-01 21:19:00,Normal,28.34,57.53,0.0,2.01,0.0,35.06
2026-06-01 21:20:00,Normal,28.52,55.96,0.0,2.41,0.0,32.87
2026-06-01 21:21:00,Normal,27.98,57.46,0.0,2.34,0.0,33.3
2026-06-01 21:22:00,Normal,27.97,58.6,0.0,2.19,0.0,34.47
2026-06-01 21:23:00,Normal,28.35,56.4,0.0,2.14,0.0,35.33
2026-06-01 21:24:00,Normal,28.21,57.47,0.0,2.04,0.0,35.49
2026-06-01 21:25:00,Normal,28.2,57.81,0.0,1.8,0.0,32.47
2026-06-01 21:26:00,Normal,27.93,57.7,0.0,2.01,0.0,35.03
2026-06-01 21:27:00,Normal,28.09,57.32,0.0,2.07,0.0,35.96
2026-06-01 21:28:00,Normal,28.36,57.13,0.0,2.09,0.0,35.8
2026-06-01 21:29:00,Normal,28.15,58.07,0.0,2.13,0.0,35.21
2026-06-01 21:30:00,Normal,28.02,58.78,0.0,2.22,0.0,34.13
2026-06-01 21:31:00,Normal,27.89,58.85,0.0,1.89,0.0,33.24
2026-06-01 21:32:00,Normal,27.86,58.61,0.0,1.89,0.0,33.3
2026-06-01 21:33:00,Normal,27.57,58.94,0.0,2.31,0.0,33.24
2026-06-01 21:34:00,Normal,27.89,57.85,0.0,2.18,0.0,34.73
2026-06-01 21:35:00,Normal,27.95,58.03,0.0,1.94,0.0,34.04
2026-06-01 21:36:00,Normal,27.55,59.69,0.0,1.99,0.0,34.27
2026-06-01 21:37:00,Normal,27.65,59.37,0.0,1.99,0.0,34.37
2026-06-01 21:38:00,Normal,27.54,58.21,0.0,2.01,0.0,34.94
2026-06-01 21:39:00,Normal,27.53,59.02,0.0,2.1,0.0,35.33
2026-06-01 21:40:00,Normal,27.65,59.88,0.0,2.51,0.0,31.31
2026-06-01 21:41:00,Normal,27.29,60.2,0.0,2.03,0.0,34.67
2026-06-01 21:42:00,Normal,27.66,58.27,0.0,2.13,0.0,35.17
2026-06-01 21:43:00,Normal,27.65,60.58,0.0,1.65,0.0,30.15
2026-06-01 21:44:00,Normal,27.46,59.66,0.0,1.89,0.0,32.99
2026-06-01 21:45:00,Normal,27.09,60.94,0.0,2.23,0.0,33.28
2026-06-01 21:46:00,Normal,27.28,60.43,0.0,2.06,0.0,35.04
2026-06-01 21:47:00,Normal,27.58,59.14,0.0,1.1,0.0,27.01
2026-06-01 21:48:00,Normal,26.94,60.7,0.0,2.11,0.0,34.66
2026-06-01 21:49:00,Normal,27.27,61.49,0.0,2.35,0.0,31.87
2026-06-01 21:50:00,Normal,27.11,61.27,0.0,1.57,0.0,29.13
2026-06-01 21:51:00,Normal,27.37,60.43,0.0,2.26,0.0,33.2
2026-06-01 21:52:00,Normal,27.11,61.0,0.0,1.4,0.0,28.01
2026-06-01 21:53:00,Normal,27.24,59.71,0.0,2.14,0.0,34.69
2026-06-01 21:54:00,Normal,27.23,61.11,0.0,1.95,0.0,33.16
2026-06-01 21:55:00,Normal,27.38,59.41,0.0,1.48,0.0,29.24
2026-06-01 21:56:00,Normal,27.04,61.04,0.0,2.03,0.0,34.33
2026-06-01 21:57:00,Normal,27.09,59.74,0.0,2.17,0.0,34.36
2026-06-01 21:58:00,Normal,26.77,60.38,0.0,2.01,0.0,34.31
2026-06-01 21:59:00,Normal,27.14,60.78,0.0,2.05,0.0,34.75
2026-06-01 22:00:00,Normal,26.81,61.02,0.0,1.85,0.0,31.97
2026-06-01 22:01:00,Normal,26.8,60.33,0.0,1.55,0.0,29.42
2026-06-01 22:02:00,Normal,26.84,61.73,0.0,2.06,0.0,34.46
2026-06-01 22:03:00,Normal,26.58,63.42,0.0,2.27,0.0,31.32
2026-06-01 22:04:00,Normal,26.81,62.34,0.0,2.14,0.0,33.49
2026-06-01 22:05:00,Normal,26.88,61.15,0.0,1.52,0.0,28.8
2026-06-01 22:06:00,Normal,26.74,61.69,0.0,1.61,0.0,29.23
2026-06-01 22:07:00,Normal,26.42,63.11,0.0,1.74,0.0,29.46
2026-06-01 22:08:00,Normal,26.6,62.74,0.0,1.58,0.0,28.29
2026-06-01 22:09:00,Normal,26.7,61.6,0.0,1.91,0.0,32.39
2026-06-01 22:10:00,Normal,26.27,63.03,0.0,1.98,0.0,32.42
2026-06-01 22:11:00,Normal,26.35,62.96,0.0,1.61,0.0,28.37
2026-06-01 22:12:00,Normal,26.6,62.4,0.0,2.05,0.0,33.92
2026-06-01 22:13:00,Normal,26.47,62.35,0.0,2.01,0.0,33.33
2026-06-01 22:14:00,Normal,26.46,62.4,0.0,1.77,0.0,30.3
2026-06-01 22:15:00,Normal,26.64,62.81,0.0,1.85,0.0,30.89
2026-06-01 22:16:00,Normal,26.39,63.39,0.0,1.49,0.0,27.06
2026-06-01 22:17:00,Normal,26.38,62.98,0.0,1.81,0.0,30.31
2026-06-01 22:18:00,Normal,26.65,62.98,0.0,1.87,0.0,31.0
2026-06-01 22:19:00,Normal,26.17,63.04,0.0,1.9,0.0,31.33
2026-06-01 22:20:00,Normal,26.04,64.6,0.0,1.94,0.0,30.41
2026-06-01 22:21:00,Normal,26.19,63.55,0.0,1.91,0.0,31.04
2026-06-01 22:22:00,Normal,26.15,65.29,0.0,1.8,0.0,27.84
2026-06-01 22:23:00,Normal,25.97,63.13,0.0,1.91,0.0,31.39
2026-06-01 22:24:00,Normal,25.85,63.75,0.0,2.05,0.0,32.92
2026-06-01 22:25:00,Normal,26.31,63.13,0.0,1.83,0.0,30.42
2026-06-01 22:26:00,Normal,25.97,64.06,0.0,1.91,0.0,30.57
2026-06-01 22:27:00,Normal,25.77,65.55,0.0,1.8,0.0,27.48
2026-06-01 22:28:00,Normal,25.98,63.41,0.0,1.71,0.0,28.92
2026-06-01 22:29:00,Normal,25.78,64.9,0.0,1.94,0.0,30.06
2026-06-01 22:30:00,Normal,25.71,65.24,0.0,1.72,0.0,27.08
2026-06-01 22:31:00,Normal,25.81,64.7,0.0,1.91,0.0,29.89
2026-06-01 22:32:00,Normal,25.5,64.56,0.0,1.83,0.0,29.07
2026-06-01 22:33:00,Normal,25.72,65.37,0.0,1.76,0.0,27.31
2026-06-01 22:34:00,Normal,25.92,64.7,0.0,1.75,0.0,28.04
2026-06-01 22:35:00,Normal,25.67,65.01,0.0,1.72,0.0,27.37
2026-06-01 22:36:00,Normal,25.52,65.21,0.0,1.48,0.0,25.1
2026-06-01 22:37:00,Normal,25.47,65.36,0.0,1.89,0.0,28.81
2026-06-01 22:38:00,Normal,25.45,65.23,0.0,1.85,0.0,28.49
2026-06-01 22:39:00,Normal,25.44,65.68,0.0,1.97,0.0,28.9
2026-06-01 22:40:00,Normal,25.39,65.46,0.0,1.7,0.0,26.59
2026-06-01 22:41:00,Normal,25.55,64.48,0.0,2.18,0.0,31.26
2026-06-01 22:42:00,Normal,25.12,65.55,0.0,1.72,0.0,26.66
2026-06-01 22:43:00,Normal,25.48,64.73,0.0,1.62,0.0,26.78
2026-06-01 22:44:00,Normal,25.26,65.93,0.0,1.59,0.0,24.95
2026-06-01 22:45:00,Normal,25.34,65.55,0.0,1.44,0.0,24.79
2026-06-01 22:46:00,Normal,25.09,66.41,0.0,2.09,0.0,26.77
2026-06-01 22:47:00,Normal,25.42,65.65,0.0,2.05,0.0,28.99
2026-06-01 22:48:00,Normal,25.38,65.1,0.0,1.9,0.0,29.28
2026-06-01 22:49:00,Normal,25.3,66.56,0.0,1.6,0.0,24.0
2026-06-01 22:50:00,Normal,24.9,66.65,0.0,2.13,0.0,26.04
2026-06-01 22:51:00,Normal,25.22,65.66,0.0,1.7,0.0,26.31
2026-06-01 22:52:00,Normal,25.12,66.48,0.0,1.71,0.0,25.08
2026-06-01 22:53:00,Normal,24.79,66.02,0.0,2.05,0.0,27.92
2026-06-01 22:54:00,Normal,24.99,66.08,0.0,1.89,0.0,27.72
2026-06-01 22:55:00,Normal,25.02,67.07,0.0,2.2,0.0,24.75
2026-06-01 22:56:00,Normal,25.01,65.45,0.0,1.8,0.0,27.62
2026-06-01 22:57:00,Normal,24.92,67.41,0.0,1.67,0.0,22.89
2026-06-01 22:58:00,Normal,24.91,67.69,0.0,1.63,0.0,21.95
2026-06-01 22:59:00,Normal,25.05,66.16,0.0,1.38,0.0,24.3
