timestamp,zone_id,crop,soil_type,soil_moisture,rsm,moisture_error,soil_stress,fc,wp,target_moisture,root_depth,etc,effective_rainfall
2026-06-01 06:16:00,3,Maize,Clay,65.1189,0.7804,-0.1189,14.26,75.0,30.0,65.0,1.0,0.001648,0.0
2026-06-01 06:17:00,1,Tomato,Loam,55.5628,0.6792,4.4372,22.0,70.0,25.0,60.0,0.7,0.001552,0.0
2026-06-01 06:17:00,2,Wheat,Sandy,42.4396,0.5819,12.5604,54.35,60.0,18.0,55.0,0.9,0.001148,0.0
2026-06-01 06:17:00,3,Maize,Clay,65.1188,0.7804,-0.1188,14.26,75.0,30.0,65.0,1.0,0.00162,0.0
2026-06-01 06:18:00,1,Tomato,Loam,55.5625,0.6792,4.4375,22.0,70.0,25.0,60.0,0.7,0.00169,0.0
2026-06-01 06:18:00,2,Wheat,Sandy,42.4395,0.5819,12.5605,54.35,60.0,18.0,55.0,0.9,0.00125,0.0
2026-06-01 06:18:00,3,Maize,Clay,65.1186,0.7804,-0.1186,14.26,75.0,30.0,65.0,1.0,0.001764,0.0
2026-06-01 06:19:00,1,Tomato,Loam,55.5623,0.6792,4.4377,22.0,70.0,25.0,60.0,0.7,0.001625,0.0
2026-06-01 06:19:00,2,Wheat,Sandy,42.4393,0.5819,12.5607,54.35,60.0,18.0,55.0,0.9,0.001201,0.0
2026-06-01 06:19:00,3,Maize,Clay,65.1184,0.7804,-0.1184,14.26,75.0,30.0,65.0,1.0,0.001696,0.0
2026-06-01 06:20:00,1,Tomato,Loam,55.5621,0.6792,4.4379,22.0,70.0,25.0,60.0,0.7,0.001579,0.0
2026-06-01 06:20:00,2,Wheat,Sandy,42.4392,0.5819,12.5608,54.35,60.0,18.0,55.0,0.9,0.001167,0.0
2026-06-01 06:20:00,3,Maize,Clay,65.1182,0.7804,-0.1182,14.26,75.0,30.0,65.0,1.0,0.001648,0.0
2026-06-01 06:21:00,1,Tomato,Loam,55.5618,0.6792,4.4382,22.0,70.0,25.0,60.0,0.7,0.001795,0.0
2026-06-01 06:21:00,2,Wheat,Sandy,42.439,0.5819,12.561,54.35,60.0,18.0,55.0,0.9,0.001327,0.0
2026-06-01 06:21:00,3,Maize,Clay,65.1181,0.7804,-0.1181,14.26,75.0,30.0,65.0,1.0,0.001873,0.0
2026-06-01 06:22:00,1,Tomato,Loam,55.5616,0.6791,4.4384,22.03,70.0,25.0,60.0,0.7,0.001773,0.0
2026-06-01 06:22:00,2,Wheat,Sandy,42.4389,0.5819,12.5611,54.35,60.0,18.0,55.0,0.9,0.001311,0.0
2026-06-01 06:22:00,3,Maize,Clay,65.1179,0.7804,-0.1179,14.26,75.0,30.0,65.0,1.0,0.00185,0.0
2026-06-01 06:23:00,1,Tomato,Loam,55.5613,0.6791,4.4387,22.03,70.0,25.0,60.0,0.7,0.001786,0.0
2026-06-01 06:23:00,2,Wheat,Sandy,42.4388,0.5819,12.5612,54.35,60.0,18.0,55.0,0.9,0.00132,0.0
2026-06-01 06:23:00,3,Maize,Clay,65.1177,0.7804,-0.1177,14.26,75.0,30.0,65.0,1.0,0.001864,0.0
2026-06-01 06:24:00,1,Tomato,Loam,55.5611,0.6791,4.4389,22.03,70.0,25.0,60.0,0.7,0.001766,0.0
2026-06-01 06:24:00,2,Wheat,Sandy,42.4386,0.5819,12.5614,54.35,60.0,18.0,55.0,0.9,0.001306,0.0
2026-06-01 06:24:00,3,Maize,Clay,65.1175,0.7804,-0.1175,14.26,75.0,30.0,65.0,1.0,0.001843,0.0
2026-06-01 06:25:00,1,Tomato,Loam,55.5608,0.6791,4.4392,22.03,70.0,25.0,60.0,0.7,0.001895,0.0
2026-06-01 06:25:00,2,Wheat,Sandy,42.4385,0.5819,12.5615,54.35,60.0,18.0,55.0,0.9,0.001401,0.0
2026-06-01 06:25:00,3,Maize,Clay,65.1173,0.7804,-0.1173,14.26,75.0,30.0,65.0,1.0,0.001978,0.0
2026-06-01 06:26:00,1,Tomato,Loam,55.5605,0.6791,4.4395,22.03,70.0,25.0,60.0,0.7,0.002017,0.0
2026-06-01 06:26:00,2,Wheat,Sandy,42.4383,0.5819,12.5617,54.35,60.0,18.0,55.0,0.9,0.001491,0.0
2026-06-01 06:26:00,3,Maize,Clay,65.1171,0.7804,-0.1171,14.26,75.0,30.0,65.0,1.0,0.002105,0.0
2026-06-01 06:27:00,1,Tomato,Loam,55.5602,0.6791,4.4398,22.03,70.0,25.0,60.0,0.7,0.002052,0.0
2026-06-01 06:27:00,2,Wheat,Sandy,42.4381,0.5819,12.5619,54.35,60.0,18.0,55.0,0.9,0.001516,0.0
2026-06-01 06:27:00,3,Maize,Clay,65.1169,0.7804,-0.1169,14.26,75.0,30.0,65.0,1.0,0.002141,0.0
2026-06-01 06:28:00,1,Tomato,Loam,55.5599,0.6791,4.4401,22.03,70.0,25.0,60.0,0.7,0.001932,0.0
2026-06-01 06:28:00,2,Wheat,Sandy,42.438,0.5819,12.562,54.35,60.0,18.0,55.0,0.9,0.001428,0.0
2026-06-01 06:28:00,3,Maize,Clay,65.1167,0.7804,-0.1167,14.26,75.0,30.0,65.0,1.0,0.002016,0.0
2026-06-01 06:29:00,1,Tomato,Loam,55.5596,0.6791,4.4404,22.03,70.0,25.0,60.0,0.7,0.001998,0.0
2026-06-01 06:29:00,2,Wheat,Sandy,42.4378,0.5819,12.5622,54.36,60.0,18.0,55.0,0.9,0.001476,0.0
2026-06-01 06:29:00,3,Maize,Clay,65.1165,0.7804,-0.1165,14.26,75.0,30.0,65.0,1.0,0.002084,0.0
2026-06-01 06:30:00,1,Tomato,Loam,55.5594,0.6791,4.4406,22.03,70.0,25.0,60.0,0.7,0.002048,0.0
2026-06-01 06:30:00,2,Wheat,Sandy,42.4376,0.5818,12.5624,54.36,60.0,18.0,55.0,0.9,0.001514,0.0
2026-06-01 06:30:00,3,Maize,Clay,65.1163,0.7804,-0.1163,14.26,75.0,30.0,65.0,1.0,0.002137,0.0
2026-06-01 06:31:00,1,Tomato,Loam,55.5591,0.6791,4.4409,22.03,70.0,25.0,60.0,0.7,0.002104,0.0
2026-06-01 06:31:00,2,Wheat,Sandy,42.4375,0.5818,12.5625,54.36,60.0,18.0,55.0,0.9,0.001556,0.0
2026-06-01 06:31:00,3,Maize,Clay,65.1161,0.7804,-0.1161,14.26,75.0,30.0,65.0,1.0,0.002196,0.0
2026-06-01 06:32:00,1,Tomato,Loam,55.5588,0.6791,4.4412,22.03,70.0,25.0,60.0,0.7,0.002064,0.0
2026-06-01 06:32:00,2,Wheat,Sandy,42.4373,0.5818,12.5627,54.36,60.0,18.0,55.0,0.9,0.001526,0.0
2026-06-01 06:32:00,3,Maize,Clay,65.1158,0.7804,-0.1158,14.26,75.0,30.0,65.0,1.0,0.002154,0.0
2026-06-01 06:33:00,1,Tomato,Loam,55.5584,0.6791,4.4416,22.03,70.0,25.0,60.0,0.7,0.002213,0.0
2026-06-01 06:33:00,2,Wheat,Sandy,42.4371,0.5818,12.5629,54.36,60.0,18.0,55.0,0.9,0.001635,0.0
2026-06-01 06:33:00,3,Maize,Clay,65.1156,0.7803,-0.1156,14.25,75.0,30.0,65.0,1.0,0.002309,0.0
2026-06-01 06:34:00,1,Tomato,Loam,55.5581,0.6791,4.4419,22.03,70.0,25.0,60.0,0.7,0.002292,0.0
2026-06-01 06:34:00,2,Wheat,Sandy,42.4369,0.5818,12.5631,54.36,60.0,18.0,55.0,0.9,0.001694,0.0
2026-06-01 06:34:00,3,Maize,Clay,65.1154,0.7803,-0.1154,14.25,75.0,30.0,65.0,1.0,0.002392,0.0
2026-06-01 06:35:00,1,Tomato,Loam,55.5578,0.6791,4.4422,22.03,70.0,25.0,60.0,0.7,0.00229,0.0
2026-06-01 06:35:00,2,Wheat,Sandy,42.4367,0.5818,12.5633,54.36,60.0,18.0,55.0,0.9,0.001692,0.0
2026-06-01 06:35:00,3,Maize,Clay,65.1151,0.7803,-0.1151,14.25,75.0,30.0,65.0,1.0,0.002389,0.0
2026-06-01 06:36:00,1,Tomato,Loam,55.5575,0.6791,4.4425,22.03,70.0,25.0,60.0,0.7,0.002311,0.0
2026-06-01 06:36:00,2,Wheat,Sandy,42.4365,0.5818,12.5635,54.36,60.0,18.0,55.0,0.9,0.001708,0.0
2026-06-01 06:36:00,3,Maize,Clay,65.1149,0.7803,-0.1149,14.25,75.0,30.0,65.0,1.0,0.002412,0.0
2026-06-01 06:37:00,1,Tomato,Loam,55.5571,0.679,4.4429,22.06,70.0,25.0,60.0,0.7,0.002344,0.0
2026-06-01 06:37:00,2,Wheat,Sandy,42.4364,0.5818,12.5636,54.36,60.0,18.0,55.0,0.9,0.001732,0.0
2026-06-01 06:37:00,3,Maize,Clay,65.1146,0.7803,-0.1146,14.25,75.0,30.0,65.0,1.0,0.002446,0.0
2026-06-01 06:38:00,1,Tomato,Loam,55.5568,0.679,4.4432,22.06,70.0,25.0,60.0,0.7,0.0025,0.0
2026-06-01 06:38:00,2,Wheat,Sandy,42.4362,0.5818,12.5638,54.36,60.0,18.0,55.0,0.9,0.001848,0.0
2026-06-01 06:38:00,3,Maize,Clay,65.1144,0.7803,-0.1144,14.25,75.0,30.0,65.0,1.0,0.002609,0.0
2026-06-01 06:39:00,1,Tomato,Loam,55.5564,0.679,4.4436,22.06,70.0,25.0,60.0,0.7,0.002329,0.0
2026-06-01 06:39:00,2,Wheat,Sandy,42.436,0.5818,12.564,54.36,60.0,18.0,55.0,0.9,0.001721,0.0
2026-06-01 06:39:00,3,Maize,Clay,65.1141,0.7803,-0.1141,14.25,75.0,30.0,65.0,1.0,0.00243,0.0
2026-06-01 06:40:00,1,Tomato,Loam,55.5561,0.679,4.4439,22.06,70.0,25.0,60.0,0.7,0.002364,0.0
2026-06-01 06:40:00,2,Wheat,Sandy,42.4358,0.5818,12.5642,54.36,60.0,18.0,55.0,0.9,0.001748,0.0
2026-06-01 06:40:00,3,Maize,Clay,65.1139,0.7803,-0.1139,14.25,75.0,30.0,65.0,1.0,0.002467,0.0
2026-06-01 06:41:00,1,Tomato,Loam,55.5557,0.679,4.4443,22.06,70.0,25.0,60.0,0.7,0.002474,0.0
2026-06-01 06:41:00,2,Wheat,Sandy,42.4356,0.5818,12.5644,54.37,60.0,18.0,55.0,0.9,0.001828,0.0
2026-06-01 06:41:00,3,Maize,Clay,65.1136,0.7803,-0.1136,14.25,75.0,30.0,65.0,1.0,0.002581,0.0
2026-06-01 06:42:00,1,Tomato,Loam,55.5554,0.679,4.4446,22.06,70.0,25.0,60.0,0.7,0.002615,0.0
2026-06-01 06:42:00,2,Wheat,Sandy,42.4354,0.5818,12.5646,54.37,60.0,18.0,55.0,0.9,0.001933,0.0
2026-06-01 06:42:00,3,Maize,Clay,65.1134,0.7803,-0.1134,14.25,75.0,30.0,65.0,1.0,0.002729,0.0
2026-06-01 06:43:00,1,Tomato,Loam,55.555,0.679,4.445,22.06,70.0,25.0,60.0,0.7,0.00241,0.0
2026-06-01 06:43:00,2,Wheat,Sandy,42.4352,0.5818,12.5648,54.37,60.0,18.0,55.0,0.9,0.001782,0.0
2026-06-01 06:43:00,3,Maize,Clay,65.1131,0.7803,-0.1131,14.25,75.0,30.0,65.0,1.0,0.002515,0.0
2026-06-01 06:44:00,1,Tomato,Loam,55.5547,0.679,4.4453,22.06,70.0,25.0,60.0,0.7,0.002515,0.0
2026-06-01 06:44:00,2,Wheat,Sandy,42.435,0.5818,12.565,54.37,60.0,18.0,55.0,0.9,0.001859,0.0
2026-06-01 06:44:00,3,Maize,Clay,65.1128,0.7803,-0.1128,14.25,75.0,30.0,65.0,1.0,0.002624,0.0
2026-06-01 06:45:00,1,Tomato,Loam,55.5543,0.679,4.4457,22.06,70.0,25.0,60.0,0.7,0.002451,0.0
2026-06-01 06:45:00,2,Wheat,Sandy,42.4348,0.5818,12.5652,54.37,60.0,18.0,55.0,0.9,0.001811,0.0
2026-06-01 06:45:00,3,Maize,Clay,65.1126,0.7803,-0.1126,14.25,75.0,30.0,65.0,1.0,0.002557,0.0
2026-06-01 06:46:00,1,Tomato,Loam,55.5539,0.679,4.4461,22.06,70.0,25.0,60.0,0.7,0.002692,0.0
2026-06-01 06:46:00,2,Wheat,Sandy,42.4345,0.5818,12.5655,54.37,60.0,18.0,55.0,0.9,0.00199,0.0
2026-06-01 06:46:00,3,Maize,Clay,65.1123,0.7803,-0.1123,14.25,75.0,30.0,65.0,1.0,0.002809,0.0
2026-06-01 06:47:00,1,Tomato,Loam,55.5536,0.679,4.4464,22.06,70.0,25.0,60.0,0.7,0.002619,0.0
2026-06-01 06:47:00,2,Wheat,Sandy,42.4343,0.5818,12.5657,54.37,60.0,18.0,55.0,0.9,0.001935,0.0
2026-06-01 06:47:00,3,Maize,Clay,65.112,0.7803,-0.112,14.25,75.0,30.0,65.0,1.0,0.002732,0.0
2026-06-01 06:48:00,1,Tomato,Loam,55.5532,0.679,4.4468,22.06,70.0,25.0,60.0,0.7,0.002675,0.0
2026-06-01 06:48:00,2,Wheat,Sandy,42.4341,0.5818,12.5659,54.37,60.0,18.0,55.0,0.9,0.001977,0.0
2026-06-01 06:48:00,3,Maize,Clay,65.1118,0.7803,-0.1118,14.25,75.0,30.0,65.0,1.0,0.002791,0.0
2026-06-01 06:49:00,1,Tomato,Loam,55.5528,0.679,4.4472,22.06,70.0,25.0,60.0,0.7,0.002829,0.0
2026-06-01 06:49:00,2,Wheat,Sandy,42.4339,0.5818,12.5661,54.37,60.0,18.0,55.0,0.9,0.002091,0.0
2026-06-01 06:49:00,3,Maize,Clay,65.1115,0.7803,-0.1115,14.25,75.0,30.0,65.0,1.0,0.002952,0.0
2026-06-01 06:50:00,1,Tomato,Loam,55.5524,0.6789,4.4476,22.1,70.0,25.0,60.0,0.7,0.002738,0.0
2026-06-01 06:50:00,2,Wheat,Sandy,42.4336,0.5818,12.5664,54.37,60.0,18.0,55.0,0.9,0.002024,0.0
2026-06-01 06:50:00,3,Maize,Clay,65.1112,0.7802,-0.1112,14.25,75.0,30.0,65.0,1.0,0.002857,0.0
2026-06-01 06:51:00,1,Tomato,Loam,55.552,0.6789,4.448,22.1,70.0,25.0,60.0,0.7,0.002824,0.0
2026-06-01 06:51:00,2,Wheat,Sandy,42.4334,0.5817,12.5666,54.37,60.0,18.0,55.0,0.9,0.002088,0.0
2026-06-01 06:51:00,3,Maize,Clay,65.1109,0.7802,-0.1109,14.25,75.0,30.0,65.0,1.0,0.002947,0.0
2026-06-01 06:52:00,1,Tomato,Loam,55.5516,0.6789,4.4484,22.1,70.0,25.0,60.0,0.7,0.002861,0.0
2026-06-01 06:52:00,2,Wheat,Sandy,42.4332,0.5817,12.5668,54.38,60.0,18.0,55.0,0.9,0.002115,0.0
2026-06-01 06:52:00,3,Maize,Clay,65.1106,0.7802,-0.1106,14.25,75.0,30.0,65.0,1.0,0.002986,0.0
2026-06-01 06:53:00,1,Tomato,Loam,55.5511,0.6789,4.4489,22.1,70.0,25.0,60.0,0.7,0.003018,0.0
2026-06-01 06:53:00,2,Wheat,Sandy,42.4329,0.5817,12.5671,54.38,60.0,18.0,55.0,0.9,0.00223,0.0
2026-06-01 06:53:00,3,Maize,Clay,65.1103,0.7802,-0.1103,14.25,75.0,30.0,65.0,1.0,0.003149,0.0
2026-06-01 06:54:00,1,Tomato,Loam,55.5507,0.6789,4.4493,22.1,70.0,25.0,60.0,0.7,0.003023,0.0
2026-06-01 06:54:00,2,Wheat,Sandy,42.4327,0.5817,12.5673,54.38,60.0,18.0,55.0,0.9,0.002235,0.0
2026-06-01 06:54:00,3,Maize,Clay,65.11,0.7802,-0.11,14.25,75.0,30.0,65.0,1.0,0.003155,0.0
2026-06-01 06:55:00,1,Tomato,Loam,55.5503,0.6789,4.4497,22.1,70.0,25.0,60.0,0.7,0.002947,0.0
2026-06-01 06:55:00,2,Wheat,Sandy,42.4324,0.5817,12.5676,54.38,60.0,18.0,55.0,0.9,0.002179,0.0
2026-06-01 06:55:00,3,Maize,Clay,65.1096,0.7802,-0.1096,14.25,75.0,30.0,65.0,1.0,0.003076,0.0
2026-06-01 06:56:00,1,Tomato,Loam,55.5499,0.6789,4.4501,22.1,70.0,25.0,60.0,0.7,0.00306,0.0
2026-06-01 06:56:00,2,Wheat,Sandy,42.4322,0.5817,12.5678,54.38,60.0,18.0,55.0,0.9,0.002262,0.0
2026-06-01 06:56:00,3,Maize,Clay,65.1093,0.7802,-0.1093,14.25,75.0,30.0,65.0,1.0,0.003193,0.0
2026-06-01 06:57:00,1,Tomato,Loam,55.5494,0.6789,4.4506,22.1,70.0,25.0,60.0,0.7,0.00322,0.0
2026-06-01 06:57:00,2,Wheat,Sandy,42.4319,0.5817,12.5681,54.38,60.0,18.0,55.0,0.9,0.00238,0.0
2026-06-01 06:57:00,3,Maize,Clay,65.109,0.7802,-0.109,14.25,75.0,30.0,65.0,1.0,0.00336,0.0
2026-06-01 06:58:00,1,Tomato,Loam,55.5489,0.6789,4.4511,22.1,70.0,25.0,60.0,0.7,0.003168,0.0
2026-06-01 06:58:00,2,Wheat,Sandy,42.4317,0.5817,12.5683,54.38,60.0,18.0,55.0,0.9,0.002342,0.0
2026-06-01 06:58:00,3,Maize,Clay,65.1086,0.7802,-0.1086,14.25,75.0,30.0,65.0,1.0,0.003306,0.0
2026-06-01 06:59:00,1,Tomato,Loam,55.5485,0.6789,4.4515,22.1,70.0,25.0,60.0,0.7,0.003066,0.0
2026-06-01 06:59:00,2,Wheat,Sandy,42.4314,0.5817,12.5686,54.38,60.0,18.0,55.0,0.9,0.002266,0.0
2026-06-01 06:59:00,3,Maize,Clay,65.1083,0.7802,-0.1083,14.25,75.0,30.0,65.0,1.0,0.003199,0.0
2026-06-01 07:00:00,1,Tomato,Loam,55.548,0.6788,4.452,22.13,70.0,25.0,60.0,0.7,0.003266,0.0
2026-06-01 07:00:00,2,Wheat,Sandy,42.4311,0.5817,12.5689,54.38,60.0,18.0,55.0,0.9,0.002414,0.0
2026-06-01 07:00:00,3,Maize,Clay,65.108,0.7802,-0.108,14.25,75.0,30.0,65.0,1.0,0.003408,0.0
2026-06-01 07:01:00,1,Tomato,Loam,55.5476,0.6788,4.4524,22.13,70.0,25.0,60.0,0.7,0.003085,0.0
2026-06-01 07:01:00,2,Wheat,Sandy,42.4309,0.5817,12.5691,54.39,60.0,18.0,55.0,0.9,0.002281,0.0
2026-06-01 07:01:00,3,Maize,Clay,65.1077,0.7802,-0.1077,14.25,75.0,30.0,65.0,1.0,0.00322,0.0
2026-06-01 07:02:00,1,Tomato,Loam,55.5471,0.6788,4.4529,22.13,70.0,25.0,60.0,0.7,0.003394,0.0
2026-06-01 07:02:00,2,Wheat,Sandy,42.4306,0.5817,12.5694,54.39,60.0,18.0,55.0,0.9,0.002508,0.0
2026-06-01 07:02:00,3,Maize,Clay,65.1073,0.7802,-0.1073,14.25,75.0,30.0,65.0,1.0,0.003541,0.0
2026-06-01 07:03:00,1,Tomato,Loam,55.5466,0.6788,4.4534,22.13,70.0,25.0,60.0,0.7,0.003369,0.0
2026-06-01 07:03:00,2,Wheat,Sandy,42.4303,0.5817,12.5697,54.39,60.0,18.0,55.0,0.9,0.00249,0.0
2026-06-01 07:03:00,3,Maize,Clay,65.107,0.7802,-0.107,14.25,75.0,30.0,65.0,1.0,0.003516,0.0
2026-06-01 07:04:00,1,Tomato,Loam,55.5461,0.6788,4.4539,22.13,70.0,25.0,60.0,0.7,0.003319,0.0
2026-06-01 07:04:00,2,Wheat,Sandy,42.4301,0.5817,12.5699,54.39,60.0,18.0,55.0,0.9,0.002453,0.0
2026-06-01 07:04:00,3,Maize,Clay,65.1066,0.7801,-0.1066,14.24,75.0,30.0,65.0,1.0,0.003463,0.0
2026-06-01 07:05:00,1,Tomato,Loam,55.5457,0.6788,4.4543,22.13,70.0,25.0,60.0,0.7,0.003394,0.0
2026-06-01 07:05:00,2,Wheat,Sandy,42.4298,0.5817,12.5702,54.39,60.0,18.0,55.0,0.9,0.002508,0.0
2026-06-01 07:05:00,3,Maize,Clay,65.1063,0.7801,-0.1063,14.24,75.0,30.0,65.0,1.0,0.003541,0.0
2026-06-01 07:06:00,1,Tomato,Loam,55.5452,0.6788,4.4548,22.13,70.0,25.0,60.0,0.7,0.003421,0.0
2026-06-01 07:06:00,2,Wheat,Sandy,42.4295,0.5817,12.5705,54.39,60.0,18.0,55.0,0.9,0.002529,0.0
2026-06-01 07:06:00,3,Maize,Clay,65.1059,0.7801,-0.1059,14.24,75.0,30.0,65.0,1.0,0.00357,0.0
2026-06-01 07:07:00,1,Tomato,Loam,55.5447,0.6788,4.4553,22.13,70.0,25.0,60.0,0.7,0.00359,0.0
2026-06-01 07:07:00,2,Wheat,Sandy,42.4292,0.5816,12.5708,54.39,60.0,18.0,55.0,0.9,0.002654,0.0
2026-06-01 07:07:00,3,Maize,Clay,65.1055,0.7801,-0.1055,14.24,75.0,30.0,65.0,1.0,0.003746,0.0
2026-06-01 07:08:00,1,Tomato,Loam,55.5442,0.6788,4.4558,22.13,70.0,25.0,60.0,0.7,0.003461,0.0
2026-06-01 07:08:00,2,Wheat,Sandy,42.4289,0.5816,12.5711,54.39,60.0,18.0,55.0,0.9,0.002558,0.0
2026-06-01 07:08:00,3,Maize,Clay,65.1052,0.7801,-0.1052,14.24,75.0,30.0,65.0,1.0,0.003612,0.0
2026-06-01 07:09:00,1,Tomato,Loam,55.5436,0.6787,4.4564,22.16,70.0,25.0,60.0,0.7,0.003609,0.0
2026-06-01 07:09:00,2,Wheat,Sandy,42.4286,0.5816,12.5714,54.4,60.0,18.0,55.0,0.9,0.002667,0.0
2026-06-01 07:09:00,3,Maize,Clay,65.1048,0.7801,-0.1048,14.24,75.0,30.0,65.0,1.0,0.003766,0.0
2026-06-01 07:10:00,1,Tomato,Loam,55.5431,0.6787,4.4569,22.16,70.0,25.0,60.0,0.7,0.00365,0.0
2026-06-01 07:10:00,2,Wheat,Sandy,42.4283,0.5816,12.5717,54.4,60.0,18.0,55.0,0.9,0.002698,0.0
2026-06-01 07:10:00,3,Maize,Clay,65.1044,0.7801,-0.1044,14.24,75.0,30.0,65.0,1.0,0.003809,0.0
2026-06-01 07:11:00,1,Tomato,Loam,55.5426,0.6787,4.4574,22.16,70.0,25.0,60.0,0.7,0.003565,0.0
2026-06-01 07:11:00,2,Wheat,Sandy,42.428,0.5816,12.572,54.4,60.0,18.0,55.0,0.9,0.002635,0.0
2026-06-01 07:11:00,3,Maize,Clay,65.104,0.7801,-0.104,14.24,75.0,30.0,65.0,1.0,0.00372,0.0
2026-06-01 07:12:00,1,Tomato,Loam,55.5421,0.6787,4.4579,22.16,70.0,25.0,60.0,0.7,0.00359,0.0
2026-06-01 07:12:00,2,Wheat,Sandy,42.4277,0.5816,12.5723,54.4,60.0,18.0,55.0,0.9,0.002654,0.0
2026-06-01 07:12:00,3,Maize,Clay,65.1037,0.7801,-0.1037,14.24,75.0,30.0,65.0,1.0,0.003746,0.0
2026-06-01 07:13:00,1,Tomato,Loam,55.5416,0.6787,4.4584,22.16,70.0,25.0,60.0,0.7,0.003535,0.0
2026-06-01 07:13:00,2,Wheat,Sandy,42.4274,0.5816,12.5726,54.4,60.0,18.0,55.0,0.9,0.002613,0.0
2026-06-01 07:13:00,3,Maize,Clay,65.1033,0.7801,-0.1033,14.24,75.0,30.0,65.0,1.0,0.003689,0.0
2026-06-01 07:14:00,1,Tomato,Loam,55.5411,0.6787,4.4589,22.16,70.0,25.0,60.0,0.7,0.003612,0.0
2026-06-01 07:14:00,2,Wheat,Sandy,42.4271,0.5816,12.5729,54.4,60.0,18.0,55.0,0.9,0.00267,0.0
2026-06-01 07:14:00,3,Maize,Clay,65.1029,0.7801,-0.1029,14.24,75.0,30.0,65.0,1.0,0.003769,0.0
2026-06-01 07:15:00,1,Tomato,Loam,55.5406,0.6787,4.4594,22.16,70.0,25.0,60.0,0.7,0.003549,0.0
2026-06-01 07:15:00,2,Wheat,Sandy,42.4268,0.5816,12.5732,54.4,60.0,18.0,55.0,0.9,0.002623,0.0
2026-06-01 07:15:00,3,Maize,Clay,65.1026,0.7801,-0.1026,14.24,75.0,30.0,65.0,1.0,0.003703,0.0
2026-06-01 07:16:00,1,Tomato,Loam,55.54,0.6787,4.46,22.16,70.0,25.0,60.0,0.7,0.003885,0.0
2026-06-01 07:16:00,2,Wheat,Sandy,42.4265,0.5816,12.5735,54.41,60.0,18.0,55.0,0.9,0.002871,0.0
2026-06-01 07:16:00,3,Maize,Clay,65.1022,0.78,-0.1022,14.24,75.0,30.0,65.0,1.0,0.004054,0.0
2026-06-01 07:17:00,1,Tomato,Loam,55.5395,0.6787,4.4605,22.16,70.0,25.0,60.0,0.7,0.004028,0.0
2026-06-01 07:17:00,2,Wheat,Sandy,42.4262,0.5816,12.5738,54.41,60.0,18.0,55.0,0.9,0.002978,0.0
2026-06-01 07:17:00,3,Maize,Clay,65.1017,0.78,-0.1017,14.24,75.0,30.0,65.0,1.0,0.004204,0.0
2026-06-01 07:18:00,1,Tomato,Loam,55.5389,0.6786,4.4611,22.2,70.0,25.0,60.0,0.7,0.004039,0.0
2026-06-01 07:18:00,2,Wheat,Sandy,42.4259,0.5816,12.5741,54.41,60.0,18.0,55.0,0.9,0.002985,0.0
2026-06-01 07:18:00,3,Maize,Clay,65.1013,0.78,-0.1013,14.24,75.0,30.0,65.0,1.0,0.004214,0.0
2026-06-01 07:19:00,1,Tomato,Loam,55.5384,0.6786,4.4616,22.2,70.0,25.0,60.0,0.7,0.003747,0.0
2026-06-01 07:19:00,2,Wheat,Sandy,42.4255,0.5816,12.5745,54.41,60.0,18.0,55.0,0.9,0.002769,0.0
2026-06-01 07:19:00,3,Maize,Clay,65.1009,0.78,-0.1009,14.24,75.0,30.0,65.0,1.0,0.00391,0.0
2026-06-01 07:20:00,1,Tomato,Loam,55.5378,0.6786,4.4622,22.2,70.0,25.0,60.0,0.7,0.004073,0.0
2026-06-01 07:20:00,2,Wheat,Sandy,42.4252,0.5816,12.5748,54.41,60.0,18.0,55.0,0.9,0.003011,0.0
2026-06-01 07:20:00,3,Maize,Clay,65.1005,0.78,-0.1005,14.24,75.0,30.0,65.0,1.0,0.00425,0.0
2026-06-01 07:21:00,1,Tomato,Loam,55.5372,0.6786,4.4628,22.2,70.0,25.0,60.0,0.7,0.004147,0.0
2026-06-01 07:21:00,2,Wheat,Sandy,42.4249,0.5815,12.5751,54.41,60.0,18.0,55.0,0.9,0.003065,0.0
2026-06-01 07:21:00,3,Maize,Clay,65.1001,0.78,-0.1001,14.24,75.0,30.0,65.0,1.0,0.004327,0.0
2026-06-01 07:22:00,1,Tomato,Loam,55.5366,0.6786,4.4634,22.2,70.0,25.0,60.0,0.7,0.003994,0.0
2026-06-01 07:22:00,2,Wheat,Sandy,42.4245,0.5815,12.5755,54.41,60.0,18.0,55.0,0.9,0.002952,0.0
2026-06-01 07:22:00,3,Maize,Clay,65.0997,0.78,-0.0997,14.24,75.0,30.0,65.0,1.0,0.004168,0.0
2026-06-01 07:23:00,1,Tomato,Loam,55.536,0.6786,4.464,22.2,70.0,25.0,60.0,0.7,0.004099,0.0
2026-06-01 07:23:00,2,Wheat,Sandy,42.4242,0.5815,12.5758,54.42,60.0,18.0,55.0,0.9,0.003029,0.0
2026-06-01 07:23:00,3,Maize,Clay,65.0992,0.78,-0.0992,14.24,75.0,30.0,65.0,1.0,0.004277,0.0
2026-06-01 07:24:00,1,Tomato,Loam,55.5355,0.6786,4.4645,22.2,70.0,25.0,60.0,0.7,0.003838,0.0
2026-06-01 07:24:00,2,Wheat,Sandy,42.4239,0.5815,12.5761,54.42,60.0,18.0,55.0,0.9,0.002836,0.0
