timestamp,zone_id,crop,soil_type,soil_moisture,soil_storage_mm,field_capacity,wilting_point,saturation,root_depth_m,rsm,target_moisture,moisture_error,rainfall,effective_rainfall,et0,etc,irrigation,infiltration,drainage,runoff,water_stress_indicator,water_balance_residual
2026-06-01 03:17:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:17:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:17:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:18:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:18:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:18:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:19:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:19:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:19:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:20:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:20:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:20:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:21:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,2.6e-05,3e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:21:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,2.6e-05,2.2e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:21:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,2.6e-05,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:22:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:22:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:22:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:23:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,2e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:23:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,2e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:23:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,2e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:24:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,1.2e-05,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:24:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,1.2e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:24:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,1.2e-05,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:25:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:25:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:25:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:26:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:26:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:26:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:27:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:27:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:27:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:28:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:28:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:28:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:29:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,2e-05,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:29:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,2e-05,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:29:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,2e-05,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:30:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,1.2e-05,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:30:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,1.2e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:30:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,1.2e-05,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:31:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:31:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:31:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:32:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,3.5e-05,4e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:32:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,3.5e-05,3e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:32:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,3.5e-05,4.2e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:33:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:33:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:33:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:34:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:34:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:34:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:35:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,2e-05,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:35:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,2e-05,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:35:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,2e-05,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:36:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:36:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:36:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:37:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,1.5e-05,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:37:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,1.5e-05,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:37:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,1.5e-05,1.8e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:38:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:38:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:38:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:39:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:39:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:39:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:40:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,3.1e-05,3.6e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:40:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,3.1e-05,2.6e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:40:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,3.1e-05,3.7e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:41:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,2e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:41:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,2e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:41:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,2e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:42:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:42:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:42:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:43:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:43:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:43:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:44:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,4e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:44:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,4e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:44:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,4e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:45:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:45:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:45:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:46:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:46:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:46:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:47:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,4.1e-05,4.7e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:47:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,4.1e-05,3.5e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:47:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,4.1e-05,4.9e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:48:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:48:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:48:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:49:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:49:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:49:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:50:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:50:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:50:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:51:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:51:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:51:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:52:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:52:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:52:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:53:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:53:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:53:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:54:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,3.1e-05,3.6e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:54:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,3.1e-05,2.6e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:54:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,3.1e-05,3.7e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:55:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,2.1e-05,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:55:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,2.1e-05,1.8e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:55:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,2.1e-05,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:56:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:56:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:56:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:57:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:57:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:57:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:58:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,8e-06,9e-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:58:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,8e-06,7e-06,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:58:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,8e-06,1e-05,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:59:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:59:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 03:59:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 04:00:00,1,Tomato,Loam,54.9965,384.9752,70.0,25.0,85.0,0.7,0.6666,60.0,5.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 04:00:00,2,Wheat,Sandy,41.998,377.9824,60.0,18.0,78.0,0.9,0.5714,55.0,13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01 04:00:00,3,Maize,Clay,64.9975,649.9746,75.0,30.0,90.0,1.0,0.7777,65.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
