timestamp,zone_id,crop,growth_stage,soil_type,temperature,humidity,solar_radiation,wind_speed,rainfall,soil_moisture,field_capacity,wilting_point,target_moisture,kc,moisture_error,available_water,et0,etc,effective_rainfall,water_deficit
2026-06-01 02:56:00,3,Maize,Mid-season,Clay,18.326666666666668,86.72,0.0,1.4066666666666665,0.0,65.0,75.0,30.0,65.0,1.2,,,1e-06,1e-06,0.0,1e-06
2026-06-01 02:57:00,1,Tomato,Mid-season,Loam,18.32,86.74,0.0,1.4049999999999998,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 02:57:00,2,Wheat,Development,Sandy,18.32,86.74,0.0,1.4049999999999998,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 02:57:00,3,Maize,Mid-season,Clay,18.32,86.74,0.0,1.4049999999999998,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 02:58:00,1,Tomato,Mid-season,Loam,18.313333333333333,86.75999999999999,0.0,1.403333333333333,0.0,55.0,70.0,25.0,60.0,1.15,,,1.7e-05,2e-05,0.0,2e-05
2026-06-01 02:58:00,2,Wheat,Development,Sandy,18.313333333333333,86.75999999999999,0.0,1.403333333333333,0.0,42.0,60.0,18.0,55.0,0.85,,,1.7e-05,1.4e-05,0.0,1.4e-05
2026-06-01 02:58:00,3,Maize,Mid-season,Clay,18.313333333333333,86.75999999999999,0.0,1.403333333333333,0.0,65.0,75.0,30.0,65.0,1.2,,,1.7e-05,2e-05,0.0,2e-05
2026-06-01 02:59:00,1,Tomato,Mid-season,Loam,18.30666666666667,86.78,0.0,1.4016666666666666,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 02:59:00,2,Wheat,Development,Sandy,18.30666666666667,86.78,0.0,1.4016666666666666,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 02:59:00,3,Maize,Mid-season,Clay,18.30666666666667,86.78,0.0,1.4016666666666666,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:00:00,1,Tomato,Mid-season,Loam,18.3,86.8,0.0,1.4,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:00:00,2,Wheat,Development,Sandy,18.3,86.8,0.0,1.4,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:00:00,3,Maize,Mid-season,Clay,18.3,86.8,0.0,1.4,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:01:00,1,Tomato,Mid-season,Loam,18.295,86.81166666666667,0.0,1.4016666666666666,0.0,55.0,70.0,25.0,60.0,1.15,,,4e-05,4.6e-05,0.0,4.6e-05
2026-06-01 03:01:00,2,Wheat,Development,Sandy,18.295,86.81166666666667,0.0,1.4016666666666666,0.0,42.0,60.0,18.0,55.0,0.85,,,4e-05,3.4e-05,0.0,3.4e-05
2026-06-01 03:01:00,3,Maize,Mid-season,Clay,18.295,86.81166666666667,0.0,1.4016666666666666,0.0,65.0,75.0,30.0,65.0,1.2,,,4e-05,4.8e-05,0.0,4.8e-05
2026-06-01 03:02:00,1,Tomato,Mid-season,Loam,18.29,86.82333333333332,0.0,1.403333333333333,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:02:00,2,Wheat,Development,Sandy,18.29,86.82333333333332,0.0,1.403333333333333,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:02:00,3,Maize,Mid-season,Clay,18.29,86.82333333333332,0.0,1.403333333333333,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:03:00,1,Tomato,Mid-season,Loam,18.285,86.835,0.0,1.4049999999999998,0.0,55.0,70.0,25.0,60.0,1.15,,,3.6e-05,4.1e-05,0.0,4.1e-05
2026-06-01 03:03:00,2,Wheat,Development,Sandy,18.285,86.835,0.0,1.4049999999999998,0.0,42.0,60.0,18.0,55.0,0.85,,,3.6e-05,3.1e-05,0.0,3.1e-05
2026-06-01 03:03:00,3,Maize,Mid-season,Clay,18.285,86.835,0.0,1.4049999999999998,0.0,65.0,75.0,30.0,65.0,1.2,,,3.6e-05,4.3e-05,0.0,4.3e-05
2026-06-01 03:04:00,1,Tomato,Mid-season,Loam,18.28,86.84666666666666,0.0,1.4066666666666665,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:04:00,2,Wheat,Development,Sandy,18.28,86.84666666666666,0.0,1.4066666666666665,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:04:00,3,Maize,Mid-season,Clay,18.28,86.84666666666666,0.0,1.4066666666666665,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:05:00,1,Tomato,Mid-season,Loam,18.275,86.85833333333333,0.0,1.4083333333333332,0.0,55.0,70.0,25.0,60.0,1.15,,,7.2e-05,8.3e-05,0.0,8.3e-05
2026-06-01 03:05:00,2,Wheat,Development,Sandy,18.275,86.85833333333333,0.0,1.4083333333333332,0.0,42.0,60.0,18.0,55.0,0.85,,,7.2e-05,6.1e-05,0.0,6.1e-05
2026-06-01 03:05:00,3,Maize,Mid-season,Clay,18.275,86.85833333333333,0.0,1.4083333333333332,0.0,65.0,75.0,30.0,65.0,1.2,,,7.2e-05,8.6e-05,0.0,8.6e-05
2026-06-01 03:06:00,1,Tomato,Mid-season,Loam,18.27,86.87,0.0,1.41,0.0,55.0,70.0,25.0,60.0,1.15,,,2.4e-05,2.8e-05,0.0,2.8e-05
2026-06-01 03:06:00,2,Wheat,Development,Sandy,18.27,86.87,0.0,1.41,0.0,42.0,60.0,18.0,55.0,0.85,,,2.4e-05,2e-05,0.0,2e-05
2026-06-01 03:06:00,3,Maize,Mid-season,Clay,18.27,86.87,0.0,1.41,0.0,65.0,75.0,30.0,65.0,1.2,,,2.4e-05,2.9e-05,0.0,2.9e-05
2026-06-01 03:07:00,1,Tomato,Mid-season,Loam,18.265,86.88166666666666,0.0,1.4116666666666666,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:07:00,2,Wheat,Development,Sandy,18.265,86.88166666666666,0.0,1.4116666666666666,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:07:00,3,Maize,Mid-season,Clay,18.265,86.88166666666666,0.0,1.4116666666666666,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:08:00,1,Tomato,Mid-season,Loam,18.26,86.89333333333333,0.0,1.413333333333333,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:08:00,2,Wheat,Development,Sandy,18.26,86.89333333333333,0.0,1.413333333333333,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:08:00,3,Maize,Mid-season,Clay,18.26,86.89333333333333,0.0,1.413333333333333,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:09:00,1,Tomato,Mid-season,Loam,18.255,86.905,0.0,1.415,0.0,55.0,70.0,25.0,60.0,1.15,,,4.1e-05,4.7e-05,0.0,4.7e-05
2026-06-01 03:09:00,2,Wheat,Development,Sandy,18.255,86.905,0.0,1.415,0.0,42.0,60.0,18.0,55.0,0.85,,,4.1e-05,3.5e-05,0.0,3.5e-05
2026-06-01 03:09:00,3,Maize,Mid-season,Clay,18.255,86.905,0.0,1.415,0.0,65.0,75.0,30.0,65.0,1.2,,,4.1e-05,4.9e-05,0.0,4.9e-05
2026-06-01 03:10:00,1,Tomato,Mid-season,Loam,18.25,86.91666666666666,0.0,1.4166666666666663,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:10:00,2,Wheat,Development,Sandy,18.25,86.91666666666666,0.0,1.4166666666666663,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:10:00,3,Maize,Mid-season,Clay,18.25,86.91666666666666,0.0,1.4166666666666663,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:11:00,1,Tomato,Mid-season,Loam,18.245,86.92833333333333,0.0,1.4183333333333332,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:11:00,2,Wheat,Development,Sandy,18.245,86.92833333333333,0.0,1.4183333333333332,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:11:00,3,Maize,Mid-season,Clay,18.245,86.92833333333333,0.0,1.4183333333333332,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:12:00,1,Tomato,Mid-season,Loam,18.24,86.94,0.0,1.42,0.0,55.0,70.0,25.0,60.0,1.15,,,5.5e-05,6.3e-05,0.0,6.3e-05
2026-06-01 03:12:00,2,Wheat,Development,Sandy,18.24,86.94,0.0,1.42,0.0,42.0,60.0,18.0,55.0,0.85,,,5.5e-05,4.7e-05,0.0,4.7e-05
2026-06-01 03:12:00,3,Maize,Mid-season,Clay,18.24,86.94,0.0,1.42,0.0,65.0,75.0,30.0,65.0,1.2,,,5.5e-05,6.6e-05,0.0,6.6e-05
2026-06-01 03:13:00,1,Tomato,Mid-season,Loam,18.235,86.95166666666667,0.0,1.4216666666666666,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:13:00,2,Wheat,Development,Sandy,18.235,86.95166666666667,0.0,1.4216666666666666,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:13:00,3,Maize,Mid-season,Clay,18.235,86.95166666666667,0.0,1.4216666666666666,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:14:00,1,Tomato,Mid-season,Loam,18.23,86.96333333333334,0.0,1.4233333333333331,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:14:00,2,Wheat,Development,Sandy,18.23,86.96333333333334,0.0,1.4233333333333331,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:14:00,3,Maize,Mid-season,Clay,18.23,86.96333333333334,0.0,1.4233333333333331,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:15:00,1,Tomato,Mid-season,Loam,18.225,86.975,0.0,1.4249999999999998,0.0,55.0,70.0,25.0,60.0,1.15,,,2.8e-05,3.2e-05,0.0,3.2e-05
2026-06-01 03:15:00,2,Wheat,Development,Sandy,18.225,86.975,0.0,1.4249999999999998,0.0,42.0,60.0,18.0,55.0,0.85,,,2.8e-05,2.4e-05,0.0,2.4e-05
2026-06-01 03:15:00,3,Maize,Mid-season,Clay,18.225,86.975,0.0,1.4249999999999998,0.0,65.0,75.0,30.0,65.0,1.2,,,2.8e-05,3.4e-05,0.0,3.4e-05
2026-06-01 03:16:00,1,Tomato,Mid-season,Loam,18.22,86.98666666666666,0.0,1.4266666666666663,0.0,55.0,70.0,25.0,60.0,1.15,,,2.7e-05,3.1e-05,0.0,3.1e-05
2026-06-01 03:16:00,2,Wheat,Development,Sandy,18.22,86.98666666666666,0.0,1.4266666666666663,0.0,42.0,60.0,18.0,55.0,0.85,,,2.7e-05,2.3e-05,0.0,2.3e-05
2026-06-01 03:16:00,3,Maize,Mid-season,Clay,18.22,86.98666666666666,0.0,1.4266666666666663,0.0,65.0,75.0,30.0,65.0,1.2,,,2.7e-05,3.2e-05,0.0,3.2e-05
2026-06-01 03:17:00,1,Tomato,Mid-season,Loam,18.215,86.99833333333333,0.0,1.4283333333333332,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:17:00,2,Wheat,Development,Sandy,18.215,86.99833333333333,0.0,1.4283333333333332,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:17:00,3,Maize,Mid-season,Clay,18.215,86.99833333333333,0.0,1.4283333333333332,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:18:00,1,Tomato,Mid-season,Loam,18.21,87.00999999999999,0.0,1.43,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:18:00,2,Wheat,Development,Sandy,18.21,87.00999999999999,0.0,1.43,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:18:00,3,Maize,Mid-season,Clay,18.21,87.00999999999999,0.0,1.43,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:19:00,1,Tomato,Mid-season,Loam,18.205,87.02166666666666,0.0,1.4316666666666666,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:19:00,2,Wheat,Development,Sandy,18.205,87.02166666666666,0.0,1.4316666666666666,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:19:00,3,Maize,Mid-season,Clay,18.205,87.02166666666666,0.0,1.4316666666666666,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:20:00,1,Tomato,Mid-season,Loam,18.2,87.03333333333333,0.0,1.4333333333333331,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:20:00,2,Wheat,Development,Sandy,18.2,87.03333333333333,0.0,1.4333333333333331,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:20:00,3,Maize,Mid-season,Clay,18.2,87.03333333333333,0.0,1.4333333333333331,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:21:00,1,Tomato,Mid-season,Loam,18.195,87.045,0.0,1.435,0.0,55.0,70.0,25.0,60.0,1.15,,,2.6e-05,3e-05,0.0,3e-05
2026-06-01 03:21:00,2,Wheat,Development,Sandy,18.195,87.045,0.0,1.435,0.0,42.0,60.0,18.0,55.0,0.85,,,2.6e-05,2.2e-05,0.0,2.2e-05
2026-06-01 03:21:00,3,Maize,Mid-season,Clay,18.195,87.045,0.0,1.435,0.0,65.0,75.0,30.0,65.0,1.2,,,2.6e-05,3.1e-05,0.0,3.1e-05
2026-06-01 03:22:00,1,Tomato,Mid-season,Loam,18.19,87.05666666666667,0.0,1.4366666666666663,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:22:00,2,Wheat,Development,Sandy,18.19,87.05666666666667,0.0,1.4366666666666663,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:22:00,3,Maize,Mid-season,Clay,18.19,87.05666666666667,0.0,1.4366666666666663,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:23:00,1,Tomato,Mid-season,Loam,18.185,87.06833333333333,0.0,1.4383333333333332,0.0,55.0,70.0,25.0,60.0,1.15,,,2e-06,2e-06,0.0,2e-06
2026-06-01 03:23:00,2,Wheat,Development,Sandy,18.185,87.06833333333333,0.0,1.4383333333333332,0.0,42.0,60.0,18.0,55.0,0.85,,,2e-06,2e-06,0.0,2e-06
2026-06-01 03:23:00,3,Maize,Mid-season,Clay,18.185,87.06833333333333,0.0,1.4383333333333332,0.0,65.0,75.0,30.0,65.0,1.2,,,2e-06,2e-06,0.0,2e-06
2026-06-01 03:24:00,1,Tomato,Mid-season,Loam,18.18,87.08,0.0,1.44,0.0,55.0,70.0,25.0,60.0,1.15,,,1.2e-05,1.4e-05,0.0,1.4e-05
2026-06-01 03:24:00,2,Wheat,Development,Sandy,18.18,87.08,0.0,1.44,0.0,42.0,60.0,18.0,55.0,0.85,,,1.2e-05,1e-05,0.0,1e-05
2026-06-01 03:24:00,3,Maize,Mid-season,Clay,18.18,87.08,0.0,1.44,0.0,65.0,75.0,30.0,65.0,1.2,,,1.2e-05,1.4e-05,0.0,1.4e-05
2026-06-01 03:25:00,1,Tomato,Mid-season,Loam,18.175,87.09166666666667,0.0,1.4416666666666669,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:25:00,2,Wheat,Development,Sandy,18.175,87.09166666666667,0.0,1.4416666666666669,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:25:00,3,Maize,Mid-season,Clay,18.175,87.09166666666667,0.0,1.4416666666666669,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:26:00,1,Tomato,Mid-season,Loam,18.17,87.10333333333332,0.0,1.4433333333333334,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:26:00,2,Wheat,Development,Sandy,18.17,87.10333333333332,0.0,1.4433333333333334,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:26:00,3,Maize,Mid-season,Clay,18.17,87.10333333333332,0.0,1.4433333333333334,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:27:00,1,Tomato,Mid-season,Loam,18.165,87.115,0.0,1.4449999999999998,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:27:00,2,Wheat,Development,Sandy,18.165,87.115,0.0,1.4449999999999998,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:27:00,3,Maize,Mid-season,Clay,18.165,87.115,0.0,1.4449999999999998,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:28:00,1,Tomato,Mid-season,Loam,18.16,87.12666666666667,0.0,1.4466666666666663,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:28:00,2,Wheat,Development,Sandy,18.16,87.12666666666667,0.0,1.4466666666666663,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:28:00,3,Maize,Mid-season,Clay,18.16,87.12666666666667,0.0,1.4466666666666663,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:29:00,1,Tomato,Mid-season,Loam,18.155,87.13833333333334,0.0,1.4483333333333333,0.0,55.0,70.0,25.0,60.0,1.15,,,2e-05,2.3e-05,0.0,2.3e-05
2026-06-01 03:29:00,2,Wheat,Development,Sandy,18.155,87.13833333333334,0.0,1.4483333333333333,0.0,42.0,60.0,18.0,55.0,0.85,,,2e-05,1.7e-05,0.0,1.7e-05
2026-06-01 03:29:00,3,Maize,Mid-season,Clay,18.155,87.13833333333334,0.0,1.4483333333333333,0.0,65.0,75.0,30.0,65.0,1.2,,,2e-05,2.4e-05,0.0,2.4e-05
2026-06-01 03:30:00,1,Tomato,Mid-season,Loam,18.15,87.15,0.0,1.45,0.0,55.0,70.0,25.0,60.0,1.15,,,1.2e-05,1.4e-05,0.0,1.4e-05
2026-06-01 03:30:00,2,Wheat,Development,Sandy,18.15,87.15,0.0,1.45,0.0,42.0,60.0,18.0,55.0,0.85,,,1.2e-05,1e-05,0.0,1e-05
2026-06-01 03:30:00,3,Maize,Mid-season,Clay,18.15,87.15,0.0,1.45,0.0,65.0,75.0,30.0,65.0,1.2,,,1.2e-05,1.4e-05,0.0,1.4e-05
2026-06-01 03:31:00,1,Tomato,Mid-season,Loam,18.145,87.16166666666666,0.0,1.4516666666666669,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:31:00,2,Wheat,Development,Sandy,18.145,87.16166666666666,0.0,1.4516666666666669,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:31:00,3,Maize,Mid-season,Clay,18.145,87.16166666666666,0.0,1.4516666666666669,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:32:00,1,Tomato,Mid-season,Loam,18.14,87.17333333333333,0.0,1.4533333333333334,0.0,55.0,70.0,25.0,60.0,1.15,,,3.5e-05,4e-05,0.0,4e-05
2026-06-01 03:32:00,2,Wheat,Development,Sandy,18.14,87.17333333333333,0.0,1.4533333333333334,0.0,42.0,60.0,18.0,55.0,0.85,,,3.5e-05,3e-05,0.0,3e-05
2026-06-01 03:32:00,3,Maize,Mid-season,Clay,18.14,87.17333333333333,0.0,1.4533333333333334,0.0,65.0,75.0,30.0,65.0,1.2,,,3.5e-05,4.2e-05,0.0,4.2e-05
2026-06-01 03:33:00,1,Tomato,Mid-season,Loam,18.135,87.185,0.0,1.455,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:33:00,2,Wheat,Development,Sandy,18.135,87.185,0.0,1.455,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:33:00,3,Maize,Mid-season,Clay,18.135,87.185,0.0,1.455,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:34:00,1,Tomato,Mid-season,Loam,18.13,87.19666666666666,0.0,1.4566666666666666,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:34:00,2,Wheat,Development,Sandy,18.13,87.19666666666666,0.0,1.4566666666666666,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:34:00,3,Maize,Mid-season,Clay,18.13,87.19666666666666,0.0,1.4566666666666666,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:35:00,1,Tomato,Mid-season,Loam,18.125,87.20833333333333,0.0,1.4583333333333333,0.0,55.0,70.0,25.0,60.0,1.15,,,2e-05,2.3e-05,0.0,2.3e-05
2026-06-01 03:35:00,2,Wheat,Development,Sandy,18.125,87.20833333333333,0.0,1.4583333333333333,0.0,42.0,60.0,18.0,55.0,0.85,,,2e-05,1.7e-05,0.0,1.7e-05
2026-06-01 03:35:00,3,Maize,Mid-season,Clay,18.125,87.20833333333333,0.0,1.4583333333333333,0.0,65.0,75.0,30.0,65.0,1.2,,,2e-05,2.4e-05,0.0,2.4e-05
2026-06-01 03:36:00,1,Tomato,Mid-season,Loam,18.12,87.22,0.0,1.46,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:36:00,2,Wheat,Development,Sandy,18.12,87.22,0.0,1.46,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:36:00,3,Maize,Mid-season,Clay,18.12,87.22,0.0,1.46,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:37:00,1,Tomato,Mid-season,Loam,18.115,87.23166666666667,0.0,1.461666666666667,0.0,55.0,70.0,25.0,60.0,1.15,,,1.5e-05,1.7e-05,0.0,1.7e-05
2026-06-01 03:37:00,2,Wheat,Development,Sandy,18.115,87.23166666666667,0.0,1.461666666666667,0.0,42.0,60.0,18.0,55.0,0.85,,,1.5e-05,1.3e-05,0.0,1.3e-05
2026-06-01 03:37:00,3,Maize,Mid-season,Clay,18.115,87.23166666666667,0.0,1.461666666666667,0.0,65.0,75.0,30.0,65.0,1.2,,,1.5e-05,1.8e-05,0.0,1.8e-05
2026-06-01 03:38:00,1,Tomato,Mid-season,Loam,18.11,87.24333333333334,0.0,1.4633333333333334,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:38:00,2,Wheat,Development,Sandy,18.11,87.24333333333334,0.0,1.4633333333333334,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:38:00,3,Maize,Mid-season,Clay,18.11,87.24333333333334,0.0,1.4633333333333334,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:39:00,1,Tomato,Mid-season,Loam,18.105,87.255,0.0,1.465,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:39:00,2,Wheat,Development,Sandy,18.105,87.255,0.0,1.465,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:39:00,3,Maize,Mid-season,Clay,18.105,87.255,0.0,1.465,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:40:00,1,Tomato,Mid-season,Loam,18.1,87.26666666666667,0.0,1.4666666666666666,0.0,55.0,70.0,25.0,60.0,1.15,,,3.1e-05,3.6e-05,0.0,3.6e-05
2026-06-01 03:40:00,2,Wheat,Development,Sandy,18.1,87.26666666666667,0.0,1.4666666666666666,0.0,42.0,60.0,18.0,55.0,0.85,,,3.1e-05,2.6e-05,0.0,2.6e-05
2026-06-01 03:40:00,3,Maize,Mid-season,Clay,18.1,87.26666666666667,0.0,1.4666666666666666,0.0,65.0,75.0,30.0,65.0,1.2,,,3.1e-05,3.7e-05,0.0,3.7e-05
2026-06-01 03:41:00,1,Tomato,Mid-season,Loam,18.095,87.27833333333334,0.0,1.4683333333333333,0.0,55.0,70.0,25.0,60.0,1.15,,,2e-06,2e-06,0.0,2e-06
2026-06-01 03:41:00,2,Wheat,Development,Sandy,18.095,87.27833333333334,0.0,1.4683333333333333,0.0,42.0,60.0,18.0,55.0,0.85,,,2e-06,2e-06,0.0,2e-06
2026-06-01 03:41:00,3,Maize,Mid-season,Clay,18.095,87.27833333333334,0.0,1.4683333333333333,0.0,65.0,75.0,30.0,65.0,1.2,,,2e-06,2e-06,0.0,2e-06
2026-06-01 03:42:00,1,Tomato,Mid-season,Loam,18.09,87.28999999999999,0.0,1.47,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:42:00,2,Wheat,Development,Sandy,18.09,87.28999999999999,0.0,1.47,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:42:00,3,Maize,Mid-season,Clay,18.09,87.28999999999999,0.0,1.47,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:43:00,1,Tomato,Mid-season,Loam,18.085,87.30166666666666,0.0,1.471666666666667,0.0,55.0,70.0,25.0,60.0,1.15,,,0.0,0.0,0.0,0.0
2026-06-01 03:43:00,2,Wheat,Development,Sandy,18.085,87.30166666666666,0.0,1.471666666666667,0.0,42.0,60.0,18.0,55.0,0.85,,,0.0,0.0,0.0,0.0
2026-06-01 03:43:00,3,Maize,Mid-season,Clay,18.085,87.30166666666666,0.0,1.471666666666667,0.0,65.0,75.0,30.0,65.0,1.2,,,0.0,0.0,0.0,0.0
2026-06-01 03:44:00,1,Tomato,Mid-season,Loam,18.08,87.31333333333333,0.0,1.4733333333333334,0.0,55.0,70.0,25.0,60.0,1.15,,,4e-06,5e-06,0.0,5e-06
