timestamp,scenario,zone_id,crop,soil_type,soil_moisture,rsm,moisture_error,soil_stress,weather_stress,water_demand,et0,etc,rainfall,effective_rainfall,crop_water_deficit,irrigation_command
2026-06-01 06:38:00,Hot & Dry,2,Wheat,Sandy,41.9685,0.5707,13.0315,56.53,29.24,9.23,0.00313,0.00266,0.0,0.0,0.00266,62.84
2026-06-01 06:38:00,Hot & Dry,3,Maize,Clay,64.9598,0.7769,0.0402,14.12,29.24,9.23,0.00313,0.003756,0.0,0.0,0.003756,5.66
2026-06-01 06:39:00,Hot & Dry,1,Tomato,Loam,54.9448,0.6654,5.0552,26.38,28.61,9.23,0.002955,0.003398,0.0,0.0,0.003398,24.23
2026-06-01 06:39:00,Hot & Dry,2,Wheat,Sandy,41.9682,0.5707,13.0318,56.53,28.61,9.23,0.002955,0.002512,0.0,0.0,0.002512,62.84
2026-06-01 06:39:00,Hot & Dry,3,Maize,Clay,64.9595,0.7769,0.0405,14.12,28.61,9.23,0.002955,0.003546,0.0,0.0,0.003546,5.67
2026-06-01 06:40:00,Hot & Dry,1,Tomato,Loam,54.9443,0.6654,5.0557,26.38,26.31,9.23,0.002828,0.003252,0.0,0.0,0.003252,22.86
2026-06-01 06:40:00,Hot & Dry,2,Wheat,Sandy,41.968,0.5707,13.032,56.53,26.31,9.23,0.002828,0.002404,0.0,0.0,0.002404,62.85
2026-06-01 06:40:00,Hot & Dry,3,Maize,Clay,64.9591,0.7769,0.0409,14.12,26.31,9.23,0.002828,0.003394,0.0,0.0,0.003394,5.67
2026-06-01 06:41:00,Hot & Dry,1,Tomato,Loam,54.9438,0.6654,5.0562,26.38,27.78,9.23,0.00304,0.003496,0.0,0.0,0.003496,23.69
2026-06-01 06:41:00,Hot & Dry,2,Wheat,Sandy,41.9677,0.5707,13.0323,56.53,27.78,9.23,0.00304,0.002584,0.0,0.0,0.002584,62.85
2026-06-01 06:41:00,Hot & Dry,3,Maize,Clay,64.9588,0.7769,0.0412,14.12,27.78,9.23,0.00304,0.003648,0.0,0.0,0.003648,5.67
2026-06-01 06:42:00,Hot & Dry,1,Tomato,Loam,54.9433,0.6654,5.0567,26.38,29.23,9.23,0.003231,0.003716,0.0,0.0,0.003716,24.67
2026-06-01 06:42:00,Hot & Dry,2,Wheat,Sandy,41.9674,0.5707,13.0326,56.53,29.23,9.23,0.003231,0.002746,0.0,0.0,0.002746,62.85
2026-06-01 06:42:00,Hot & Dry,3,Maize,Clay,64.9584,0.7769,0.0416,14.12,29.23,9.23,0.003231,0.003877,0.0,0.0,0.003877,5.67
2026-06-01 06:43:00,Hot & Dry,1,Tomato,Loam,54.9428,0.6654,5.0572,26.38,27.02,9.23,0.003011,0.003463,0.0,0.0,0.003463,23.23
2026-06-01 06:43:00,Hot & Dry,2,Wheat,Sandy,41.9671,0.5706,13.0329,56.53,27.02,9.23,0.003011,0.002559,0.0,0.0,0.002559,62.85
2026-06-01 06:43:00,Hot & Dry,3,Maize,Clay,64.958,0.7768,0.042,14.11,27.02,9.23,0.003011,0.003613,0.0,0.0,0.003613,5.68
2026-06-01 06:44:00,Hot & Dry,1,Tomato,Loam,54.9423,0.6654,5.0577,26.38,29.37,9.23,0.003156,0.003629,0.0,0.0,0.003629,24.77
2026-06-01 06:44:00,Hot & Dry,2,Wheat,Sandy,41.9668,0.5706,13.0332,56.53,29.37,9.23,0.003156,0.002683,0.0,0.0,0.002683,62.85
2026-06-01 06:44:00,Hot & Dry,3,Maize,Clay,64.9576,0.7768,0.0424,14.11,29.37,9.23,0.003156,0.003787,0.0,0.0,0.003787,5.68
2026-06-01 06:45:00,Hot & Dry,1,Tomato,Loam,54.9418,0.6654,5.0582,26.38,27.55,9.23,0.003129,0.003598,0.0,0.0,0.003598,23.54
2026-06-01 06:45:00,Hot & Dry,2,Wheat,Sandy,41.9665,0.5706,13.0335,56.54,27.55,9.23,0.003129,0.00266,0.0,0.0,0.00266,62.86
2026-06-01 06:45:00,Hot & Dry,3,Maize,Clay,64.9573,0.7768,0.0427,14.11,27.55,9.23,0.003129,0.003755,0.0,0.0,0.003755,5.68
2026-06-01 06:46:00,Hot & Dry,1,Tomato,Loam,54.9412,0.6654,5.0588,26.38,29.8,9.23,0.003298,0.003793,0.0,0.0,0.003793,25.09
2026-06-01 06:46:00,Hot & Dry,2,Wheat,Sandy,41.9662,0.5706,13.0338,56.54,29.8,9.23,0.003298,0.002803,0.0,0.0,0.002803,62.86
2026-06-01 06:46:00,Hot & Dry,3,Maize,Clay,64.9569,0.7768,0.0431,14.11,29.8,9.23,0.003298,0.003958,0.0,0.0,0.003958,5.69
2026-06-01 06:47:00,Hot & Dry,1,Tomato,Loam,54.9407,0.6653,5.0593,26.41,27.99,9.23,0.003185,0.003663,0.0,0.0,0.003663,23.9
2026-06-01 06:47:00,Hot & Dry,2,Wheat,Sandy,41.9659,0.5706,13.0341,56.54,27.99,9.23,0.003185,0.002707,0.0,0.0,0.002707,62.87
2026-06-01 06:47:00,Hot & Dry,3,Maize,Clay,64.9565,0.7768,0.0435,14.11,27.99,9.23,0.003185,0.003822,0.0,0.0,0.003822,5.69
2026-06-01 06:48:00,Hot & Dry,1,Tomato,Loam,54.9402,0.6653,5.0598,26.41,28.63,9.23,0.003307,0.003803,0.0,0.0,0.003803,24.32
2026-06-01 06:48:00,Hot & Dry,2,Wheat,Sandy,41.9656,0.5706,13.0344,56.54,28.63,9.23,0.003307,0.002811,0.0,0.0,0.002811,62.87
2026-06-01 06:48:00,Hot & Dry,3,Maize,Clay,64.9561,0.7768,0.0439,14.11,28.63,9.23,0.003307,0.003968,0.0,0.0,0.003968,5.69
2026-06-01 06:49:00,Hot & Dry,1,Tomato,Loam,54.9396,0.6653,5.0604,26.41,29.64,9.23,0.003427,0.003941,0.0,0.0,0.003941,25.06
2026-06-01 06:49:00,Hot & Dry,2,Wheat,Sandy,41.9652,0.5706,13.0348,56.54,29.64,9.23,0.003427,0.002913,0.0,0.0,0.002913,62.87
2026-06-01 06:49:00,Hot & Dry,3,Maize,Clay,64.9557,0.7768,0.0443,14.11,29.64,9.23,0.003427,0.004112,0.0,0.0,0.004112,5.69
2026-06-01 06:50:00,Hot & Dry,1,Tomato,Loam,54.9391,0.6653,5.0609,26.41,28.7,9.23,0.003348,0.00385,0.0,0.0,0.00385,24.37
2026-06-01 06:50:00,Hot & Dry,2,Wheat,Sandy,41.9649,0.5706,13.0351,56.54,28.7,9.23,0.003348,0.002846,0.0,0.0,0.002846,62.87
2026-06-01 06:50:00,Hot & Dry,3,Maize,Clay,64.9553,0.7768,0.0447,14.11,28.7,9.23,0.003348,0.004018,0.0,0.0,0.004018,5.7
2026-06-01 06:51:00,Hot & Dry,1,Tomato,Loam,54.9385,0.6653,5.0615,26.41,27.94,9.23,0.00342,0.003933,0.0,0.0,0.003933,23.87
2026-06-01 06:51:00,Hot & Dry,2,Wheat,Sandy,41.9646,0.5706,13.0354,56.54,27.94,9.23,0.00342,0.002907,0.0,0.0,0.002907,62.87
2026-06-01 06:51:00,Hot & Dry,3,Maize,Clay,64.9549,0.7768,0.0451,14.11,27.94,9.23,0.00342,0.004104,0.0,0.0,0.004104,5.7
2026-06-01 06:52:00,Hot & Dry,1,Tomato,Loam,54.9379,0.6653,5.0621,26.41,30.04,9.23,0.003593,0.004132,0.0,0.0,0.004132,25.37
2026-06-01 06:52:00,Hot & Dry,2,Wheat,Sandy,41.9643,0.5706,13.0357,56.55,30.04,9.23,0.003593,0.003054,0.0,0.0,0.003054,62.88
2026-06-01 06:52:00,Hot & Dry,3,Maize,Clay,64.9544,0.7768,0.0456,14.11,30.04,9.23,0.003593,0.004312,0.0,0.0,0.004312,5.7
2026-06-01 06:53:00,Hot & Dry,1,Tomato,Loam,54.9373,0.6653,5.0627,26.41,30.15,9.23,0.003514,0.004041,0.0,0.0,0.004041,25.46
2026-06-01 06:53:00,Hot & Dry,2,Wheat,Sandy,41.9639,0.5706,13.0361,56.55,30.15,9.23,0.003514,0.002987,0.0,0.0,0.002987,62.89
2026-06-01 06:53:00,Hot & Dry,3,Maize,Clay,64.954,0.7768,0.046,14.11,30.15,9.23,0.003514,0.004217,0.0,0.0,0.004217,5.71
2026-06-01 06:54:00,Hot & Dry,1,Tomato,Loam,54.9367,0.6653,5.0633,26.41,31.04,9.23,0.003624,0.004168,0.0,0.0,0.004168,26.21
2026-06-01 06:54:00,Hot & Dry,2,Wheat,Sandy,41.9636,0.5706,13.0364,56.55,31.04,9.23,0.003624,0.00308,0.0,0.0,0.00308,62.89
2026-06-01 06:54:00,Hot & Dry,3,Maize,Clay,64.9536,0.7767,0.0464,14.11,31.04,9.23,0.003624,0.004349,0.0,0.0,0.004349,5.71
2026-06-01 06:55:00,Hot & Dry,1,Tomato,Loam,54.9362,0.6652,5.0638,26.44,29.78,9.23,0.003573,0.004109,0.0,0.0,0.004109,25.25
2026-06-01 06:55:00,Hot & Dry,2,Wheat,Sandy,41.9632,0.5706,13.0368,56.55,29.78,9.23,0.003573,0.003037,0.0,0.0,0.003037,62.89
2026-06-01 06:55:00,Hot & Dry,3,Maize,Clay,64.9532,0.7767,0.0468,14.11,29.78,9.23,0.003573,0.004288,0.0,0.0,0.004288,5.71
2026-06-01 06:56:00,Hot & Dry,1,Tomato,Loam,54.9356,0.6652,5.0644,26.44,31.29,9.23,0.003646,0.004193,0.0,0.0,0.004193,26.52
2026-06-01 06:56:00,Hot & Dry,2,Wheat,Sandy,41.9629,0.5705,13.0371,56.55,31.29,9.23,0.003646,0.003099,0.0,0.0,0.003099,62.89
2026-06-01 06:56:00,Hot & Dry,3,Maize,Clay,64.9527,0.7767,0.0473,14.11,31.29,9.23,0.003646,0.004375,0.0,0.0,0.004375,5.72
2026-06-01 06:57:00,Hot & Dry,1,Tomato,Loam,54.9349,0.6652,5.0651,26.44,32.61,9.23,0.003891,0.004475,0.0,0.0,0.004475,27.75
2026-06-01 06:57:00,Hot & Dry,2,Wheat,Sandy,41.9625,0.5705,13.0375,56.55,32.61,9.23,0.003891,0.003307,0.0,0.0,0.003307,62.89
2026-06-01 06:57:00,Hot & Dry,3,Maize,Clay,64.9522,0.7767,0.0478,14.11,32.61,9.23,0.003891,0.004669,0.0,0.0,0.004669,5.72
2026-06-01 06:58:00,Hot & Dry,1,Tomato,Loam,54.9343,0.6652,5.0657,26.44,31.82,9.23,0.003833,0.004408,0.0,0.0,0.004408,27.01
2026-06-01 06:58:00,Hot & Dry,2,Wheat,Sandy,41.9622,0.5705,13.0378,56.56,31.82,9.23,0.003833,0.003258,0.0,0.0,0.003258,62.91
2026-06-01 06:58:00,Hot & Dry,3,Maize,Clay,64.9518,0.7767,0.0482,14.11,31.82,9.23,0.003833,0.0046,0.0,0.0,0.0046,5.72
2026-06-01 06:59:00,Hot & Dry,1,Tomato,Loam,54.9337,0.6652,5.0663,26.44,32.67,9.23,0.003698,0.004253,0.0,0.0,0.004253,27.81
2026-06-01 06:59:00,Hot & Dry,2,Wheat,Sandy,41.9618,0.5705,13.0382,56.56,32.67,9.23,0.003698,0.003143,0.0,0.0,0.003143,62.91
2026-06-01 06:59:00,Hot & Dry,3,Maize,Clay,64.9513,0.7767,0.0487,14.11,32.67,9.23,0.003698,0.004438,0.0,0.0,0.004438,5.73
2026-06-01 07:00:00,Hot & Dry,1,Tomato,Loam,54.933,0.6652,5.067,26.44,30.76,9.23,0.003872,0.004453,0.0,0.0,0.004453,26.05
2026-06-01 07:00:00,Hot & Dry,2,Wheat,Sandy,41.9615,0.5705,13.0385,56.56,30.76,9.23,0.003872,0.003291,0.0,0.0,0.003291,62.91
2026-06-01 07:00:00,Hot & Dry,3,Maize,Clay,64.9509,0.7767,0.0491,14.11,30.76,9.23,0.003872,0.004646,0.0,0.0,0.004646,5.73
2026-06-01 07:01:00,Hot & Dry,1,Tomato,Loam,54.9324,0.6652,5.0676,26.44,27.25,9.23,0.003702,0.004257,0.0,0.0,0.004257,23.52
2026-06-01 07:01:00,Hot & Dry,2,Wheat,Sandy,41.9611,0.5705,13.0389,56.56,27.25,9.23,0.003702,0.003147,0.0,0.0,0.003147,62.91
2026-06-01 07:01:00,Hot & Dry,3,Maize,Clay,64.9504,0.7767,0.0496,14.11,27.25,9.23,0.003702,0.004442,0.0,0.0,0.004442,5.73
2026-06-01 07:02:00,Hot & Dry,1,Tomato,Loam,54.9318,0.6652,5.0682,26.44,29.7,9.23,0.004002,0.004602,0.0,0.0,0.004602,25.18
2026-06-01 07:02:00,Hot & Dry,2,Wheat,Sandy,41.9607,0.5705,13.0393,56.56,29.7,9.23,0.004002,0.003402,0.0,0.0,0.003402,62.91
2026-06-01 07:02:00,Hot & Dry,3,Maize,Clay,64.95,0.7767,0.05,14.11,29.7,9.23,0.004002,0.004802,0.0,0.0,0.004802,5.74
2026-06-01 07:03:00,Hot & Dry,1,Tomato,Loam,54.9311,0.6651,5.0689,26.47,28.79,9.23,0.00398,0.004577,0.0,0.0,0.004577,24.6
2026-06-01 07:03:00,Hot & Dry,2,Wheat,Sandy,41.9604,0.5705,13.0396,56.57,28.79,9.23,0.00398,0.003383,0.0,0.0,0.003383,62.92
2026-06-01 07:03:00,Hot & Dry,3,Maize,Clay,64.9495,0.7767,0.0505,14.11,28.79,9.23,0.00398,0.004776,0.0,0.0,0.004776,5.74
2026-06-01 07:04:00,Hot & Dry,1,Tomato,Loam,54.9305,0.6651,5.0695,26.47,26.28,9.23,0.003923,0.004511,0.0,0.0,0.004511,23.14
2026-06-01 07:04:00,Hot & Dry,2,Wheat,Sandy,41.96,0.5705,13.04,56.57,26.28,9.23,0.003923,0.003335,0.0,0.0,0.003335,62.93
2026-06-01 07:04:00,Hot & Dry,3,Maize,Clay,64.949,0.7766,0.051,14.1,26.28,9.23,0.003923,0.004708,0.0,0.0,0.004708,5.74
2026-06-01 07:05:00,Hot & Dry,1,Tomato,Loam,54.9298,0.6651,5.0702,26.47,31.29,9.23,0.004031,0.004636,0.0,0.0,0.004636,26.61
2026-06-01 07:05:00,Hot & Dry,2,Wheat,Sandy,41.9596,0.5705,13.0404,56.57,31.29,9.23,0.004031,0.003426,0.0,0.0,0.003426,62.93
2026-06-01 07:05:00,Hot & Dry,3,Maize,Clay,64.9485,0.7766,0.0515,14.1,31.29,9.23,0.004031,0.004837,0.0,0.0,0.004837,5.75
2026-06-01 07:06:00,Hot & Dry,1,Tomato,Loam,54.9291,0.6651,5.0709,26.47,32.89,9.23,0.004092,0.004706,0.0,0.0,0.004706,28.11
2026-06-01 07:06:00,Hot & Dry,2,Wheat,Sandy,41.9592,0.5705,13.0408,56.57,32.89,9.23,0.004092,0.003478,0.0,0.0,0.003478,62.93
2026-06-01 07:06:00,Hot & Dry,3,Maize,Clay,64.948,0.7766,0.052,14.1,32.89,9.23,0.004092,0.00491,0.0,0.0,0.00491,5.75
2026-06-01 07:07:00,Hot & Dry,1,Tomato,Loam,54.9284,0.6651,5.0716,26.47,33.77,9.23,0.004154,0.004777,0.0,0.0,0.004777,28.99
2026-06-01 07:07:00,Hot & Dry,2,Wheat,Sandy,41.9588,0.5704,13.0412,56.57,33.77,9.23,0.004154,0.003531,0.0,0.0,0.003531,62.93
2026-06-01 07:07:00,Hot & Dry,3,Maize,Clay,64.9475,0.7766,0.0525,14.1,33.77,9.23,0.004154,0.004985,0.0,0.0,0.004985,5.76
2026-06-01 07:08:00,Hot & Dry,1,Tomato,Loam,54.9278,0.6651,5.0722,26.47,33.25,9.23,0.004036,0.004641,0.0,0.0,0.004641,28.47
2026-06-01 07:08:00,Hot & Dry,2,Wheat,Sandy,41.9585,0.5704,13.0415,56.57,33.25,9.23,0.004036,0.003431,0.0,0.0,0.003431,62.93
2026-06-01 07:08:00,Hot & Dry,3,Maize,Clay,64.9471,0.7766,0.0529,14.1,33.25,9.23,0.004036,0.004843,0.0,0.0,0.004843,5.76
2026-06-01 07:09:00,Hot & Dry,1,Tomato,Loam,54.9271,0.665,5.0729,26.5,34.57,9.23,0.004145,0.004767,0.0,0.0,0.004767,29.9
2026-06-01 07:09:00,Hot & Dry,2,Wheat,Sandy,41.9581,0.5704,13.0419,56.58,34.57,9.23,0.004145,0.003523,0.0,0.0,0.003523,62.95
2026-06-01 07:09:00,Hot & Dry,3,Maize,Clay,64.9466,0.7766,0.0534,14.1,34.57,9.23,0.004145,0.004974,0.0,0.0,0.004974,5.76
2026-06-01 07:10:00,Hot & Dry,1,Tomato,Loam,54.9264,0.665,5.0736,26.5,33.22,9.23,0.004321,0.004969,0.0,0.0,0.004969,28.53
2026-06-01 07:10:00,Hot & Dry,2,Wheat,Sandy,41.9577,0.5704,13.0423,56.58,33.22,9.23,0.004321,0.003673,0.0,0.0,0.003673,62.95
2026-06-01 07:10:00,Hot & Dry,3,Maize,Clay,64.946,0.7766,0.054,14.1,33.22,9.23,0.004321,0.005185,0.0,0.0,0.005185,5.77
2026-06-01 07:11:00,Hot & Dry,1,Tomato,Loam,54.9257,0.665,5.0743,26.5,33.27,9.23,0.004213,0.004845,0.0,0.0,0.004845,28.58
2026-06-01 07:11:00,Hot & Dry,2,Wheat,Sandy,41.9573,0.5704,13.0427,56.58,33.27,9.23,0.004213,0.003581,0.0,0.0,0.003581,62.95
2026-06-01 07:11:00,Hot & Dry,3,Maize,Clay,64.9455,0.7766,0.0545,14.1,33.27,9.23,0.004213,0.005056,0.0,0.0,0.005056,5.77
2026-06-01 07:12:00,Hot & Dry,1,Tomato,Loam,54.925,0.665,5.075,26.5,34.13,9.23,0.004253,0.004891,0.0,0.0,0.004891,29.44
2026-06-01 07:12:00,Hot & Dry,2,Wheat,Sandy,41.9569,0.5704,13.0431,56.58,34.13,9.23,0.004253,0.003615,0.0,0.0,0.003615,62.95
2026-06-01 07:12:00,Hot & Dry,3,Maize,Clay,64.945,0.7766,0.055,14.1,34.13,9.23,0.004253,0.005104,0.0,0.0,0.005104,5.77
2026-06-01 07:13:00,Hot & Dry,1,Tomato,Loam,54.9243,0.665,5.0757,26.5,31.87,9.23,0.004091,0.004705,0.0,0.0,0.004705,27.23
2026-06-01 07:13:00,Hot & Dry,2,Wheat,Sandy,41.9565,0.5704,13.0435,56.58,31.87,9.23,0.004091,0.003477,0.0,0.0,0.003477,62.95
2026-06-01 07:13:00,Hot & Dry,3,Maize,Clay,64.9445,0.7765,0.0555,14.1,31.87,9.23,0.004091,0.004909,0.0,0.0,0.004909,5.78
2026-06-01 07:14:00,Hot & Dry,1,Tomato,Loam,54.9236,0.665,5.0764,26.5,33.69,9.23,0.004344,0.004996,0.0,0.0,0.004996,29.0
2026-06-01 07:14:00,Hot & Dry,2,Wheat,Sandy,41.9561,0.5704,13.0439,56.59,33.69,9.23,0.004344,0.003692,0.0,0.0,0.003692,62.97
2026-06-01 07:14:00,Hot & Dry,3,Maize,Clay,64.944,0.7765,0.056,14.1,33.69,9.23,0.004344,0.005213,0.0,0.0,0.005213,5.78
2026-06-01 07:15:00,Hot & Dry,1,Tomato,Loam,54.9229,0.665,5.0771,26.5,32.5,9.23,0.004157,0.004781,0.0,0.0,0.004781,27.83
2026-06-01 07:15:00,Hot & Dry,2,Wheat,Sandy,41.9557,0.5704,13.0443,56.59,32.5,9.23,0.004157,0.003533,0.0,0.0,0.003533,62.97
2026-06-01 07:15:00,Hot & Dry,3,Maize,Clay,64.9435,0.7765,0.0565,14.1,32.5,9.23,0.004157,0.004988,0.0,0.0,0.004988,5.78
2026-06-01 07:16:00,Hot & Dry,1,Tomato,Loam,54.9222,0.6649,5.0778,26.53,34.49,9.23,0.004523,0.005201,0.0,0.0,0.005201,29.91
2026-06-01 07:16:00,Hot & Dry,2,Wheat,Sandy,41.9552,0.5704,13.0448,56.59,34.49,9.23,0.004523,0.003845,0.0,0.0,0.003845,62.97
2026-06-01 07:16:00,Hot & Dry,3,Maize,Clay,64.943,0.7765,0.057,14.1,34.49,9.23,0.004523,0.005428,0.0,0.0,0.005428,5.79
2026-06-01 07:17:00,Hot & Dry,1,Tomato,Loam,54.9214,0.6649,5.0786,26.53,34.93,9.23,0.004698,0.005403,0.0,0.0,0.005403,30.37
2026-06-01 07:17:00,Hot & Dry,2,Wheat,Sandy,41.9548,0.5704,13.0452,56.59,34.93,9.23,0.004698,0.003993,0.0,0.0,0.003993,62.97
2026-06-01 07:17:00,Hot & Dry,3,Maize,Clay,64.9424,0.7765,0.0576,14.1,34.93,9.23,0.004698,0.005638,0.0,0.0,0.005638,5.79
2026-06-01 07:18:00,Hot & Dry,1,Tomato,Loam,54.9207,0.6649,5.0793,26.53,32.64,9.23,0.004609,0.0053,0.0,0.0,0.0053,28.05
2026-06-01 07:18:00,Hot & Dry,2,Wheat,Sandy,41.9544,0.5703,13.0456,56.59,32.64,9.23,0.004609,0.003918,0.0,0.0,0.003918,62.97
2026-06-01 07:18:00,Hot & Dry,3,Maize,Clay,64.9419,0.7765,0.0581,14.1,32.64,9.23,0.004609,0.005531,0.0,0.0,0.005531,5.8
2026-06-01 07:19:00,Hot & Dry,1,Tomato,Loam,54.9199,0.6649,5.0801,26.53,34.71,9.23,0.004362,0.005016,0.0,0.0,0.005016,30.14
2026-06-01 07:19:00,Hot & Dry,2,Wheat,Sandy,41.954,0.5703,13.046,56.6,34.71,9.23,0.004362,0.003708,0.0,0.0,0.003708,62.99
2026-06-01 07:19:00,Hot & Dry,3,Maize,Clay,64.9413,0.7765,0.0587,14.1,34.71,9.23,0.004362,0.005234,0.0,0.0,0.005234,5.8
2026-06-01 07:20:00,Hot & Dry,1,Tomato,Loam,54.9192,0.6649,5.0808,26.53,38.07,9.23,0.004723,0.005431,0.0,0.0,0.005431,30.44
2026-06-01 07:20:00,Hot & Dry,2,Wheat,Sandy,41.9535,0.5703,13.0465,56.6,38.07,9.23,0.004723,0.004015,0.0,0.0,0.004015,62.99
2026-06-01 07:20:00,Hot & Dry,3,Maize,Clay,64.9408,0.7765,0.0592,14.1,38.07,9.23,0.004723,0.005668,0.0,0.0,0.005668,5.8
2026-06-01 07:21:00,Hot & Dry,1,Tomato,Loam,54.9184,0.6649,5.0816,26.53,36.84,9.23,0.004926,0.005665,0.0,0.0,0.005665,30.44
2026-06-01 07:21:00,Hot & Dry,2,Wheat,Sandy,41.953,0.5703,13.047,56.6,36.84,9.23,0.004926,0.004187,0.0,0.0,0.004187,62.99
2026-06-01 07:21:00,Hot & Dry,3,Maize,Clay,64.9402,0.7764,0.0598,14.1,36.84,9.23,0.004926,0.005911,0.0,0.0,0.005911,5.81
2026-06-01 07:22:00,Hot & Dry,1,Tomato,Loam,54.9176,0.6648,5.0824,26.56,36.28,9.23,0.004655,0.005353,0.0,0.0,0.005353,30.54
2026-06-01 07:22:00,Hot & Dry,2,Wheat,Sandy,41.9526,0.5703,13.0474,56.6,36.28,9.23,0.004655,0.003957,0.0,0.0,0.003957,62.99
2026-06-01 07:22:00,Hot & Dry,3,Maize,Clay,64.9396,0.7764,0.0604,14.1,36.28,9.23,0.004655,0.005586,0.0,0.0,0.005586,5.81
2026-06-01 07:23:00,Hot & Dry,1,Tomato,Loam,54.9168,0.6648,5.0832,26.56,36.59,9.23,0.004825,0.005549,0.0,0.0,0.005549,30.54
2026-06-01 07:23:00,Hot & Dry,2,Wheat,Sandy,41.9521,0.5703,13.0479,56.61,36.59,9.23,0.004825,0.004101,0.0,0.0,0.004101,63.01
2026-06-01 07:23:00,Hot & Dry,3,Maize,Clay,64.939,0.7764,0.061,14.1,36.59,9.23,0.004825,0.00579,0.0,0.0,0.00579,5.82
2026-06-01 07:24:00,Hot & Dry,1,Tomato,Loam,54.9161,0.6648,5.0839,26.56,34.68,9.23,0.004549,0.005231,0.0,0.0,0.005231,30.2
2026-06-01 07:24:00,Hot & Dry,2,Wheat,Sandy,41.9517,0.5703,13.0483,56.61,34.68,9.23,0.004549,0.003867,0.0,0.0,0.003867,63.01
2026-06-01 07:24:00,Hot & Dry,3,Maize,Clay,64.9385,0.7764,0.0615,14.1,34.68,9.23,0.004549,0.005459,0.0,0.0,0.005459,5.82
2026-06-01 07:25:00,Hot & Dry,1,Tomato,Loam,54.9153,0.6648,5.0847,26.56,34.62,9.23,0.004793,0.005512,0.0,0.0,0.005512,30.14
2026-06-01 07:25:00,Hot & Dry,2,Wheat,Sandy,41.9513,0.5703,13.0487,56.61,34.62,9.23,0.004793,0.004074,0.0,0.0,0.004074,63.01
2026-06-01 07:25:00,Hot & Dry,3,Maize,Clay,64.9379,0.7764,0.0621,14.1,34.62,9.23,0.004793,0.005752,0.0,0.0,0.005752,5.83
2026-06-01 07:26:00,Hot & Dry,1,Tomato,Loam,54.9145,0.6648,5.0855,26.56,37.29,9.23,0.004697,0.005402,0.0,0.0,0.005402,30.54
2026-06-01 07:26:00,Hot & Dry,2,Wheat,Sandy,41.9508,0.5703,13.0492,56.61,37.29,9.23,0.004697,0.003992,0.0,0.0,0.003992,63.01
2026-06-01 07:26:00,Hot & Dry,3,Maize,Clay,64.9373,0.7764,0.0627,14.1,37.29,9.23,0.004697,0.005636,0.0,0.0,0.005636,5.83
2026-06-01 07:27:00,Hot & Dry,1,Tomato,Loam,54.9137,0.6647,5.0863,26.59,36.78,9.23,0.00493,0.00567,0.0,0.0,0.00567,30.63
2026-06-01 07:27:00,Hot & Dry,2,Wheat,Sandy,41.9503,0.5702,13.0497,56.61,36.78,9.23,0.00493,0.00419,0.0,0.0,0.00419,63.02
2026-06-01 07:27:00,Hot & Dry,3,Maize,Clay,64.9368,0.7764,0.0632,14.1,36.78,9.23,0.00493,0.005916,0.0,0.0,0.005916,5.83
2026-06-01 07:28:00,Hot & Dry,1,Tomato,Loam,54.9129,0.6647,5.0871,26.59,39.91,9.23,0.004714,0.005421,0.0,0.0,0.005421,30.63
2026-06-01 07:28:00,Hot & Dry,2,Wheat,Sandy,41.9499,0.5702,13.0501,56.62,39.91,9.23,0.004714,0.004007,0.0,0.0,0.004007,63.03
2026-06-01 07:28:00,Hot & Dry,3,Maize,Clay,64.9362,0.7764,0.0638,14.1,39.91,9.23,0.004714,0.005657,0.0,0.0,0.005657,5.84
2026-06-01 07:29:00,Hot & Dry,1,Tomato,Loam,54.9121,0.6647,5.0879,26.59,38.6,9.23,0.005099,0.005864,0.0,0.0,0.005864,30.63
2026-06-01 07:29:00,Hot & Dry,2,Wheat,Sandy,41.9494,0.5702,13.0506,56.62,38.6,9.23,0.005099,0.004334,0.0,0.0,0.004334,63.03
2026-06-01 07:29:00,Hot & Dry,3,Maize,Clay,64.9356,0.7763,0.0644,14.09,38.6,9.23,0.005099,0.006119,0.0,0.0,0.006119,5.84
2026-06-01 07:30:00,Hot & Dry,1,Tomato,Loam,54.9112,0.6647,5.0888,26.59,37.76,9.23,0.005125,0.005894,0.0,0.0,0.005894,30.63
2026-06-01 07:30:00,Hot & Dry,2,Wheat,Sandy,41.9489,0.5702,13.0511,56.62,37.76,9.23,0.005125,0.004356,0.0,0.0,0.004356,63.03
2026-06-01 07:30:00,Hot & Dry,3,Maize,Clay,64.935,0.7763,0.065,14.09,37.76,9.23,0.005125,0.00615,0.0,0.0,0.00615,5.85
2026-06-01 07:31:00,Hot & Dry,1,Tomato,Loam,54.9104,0.6647,5.0896,26.59,38.66,9.23,0.004845,0.005572,0.0,0.0,0.005572,30.63
2026-06-01 07:31:00,Hot & Dry,2,Wheat,Sandy,41.9485,0.5702,13.0515,56.62,38.66,9.23,0.004845,0.004118,0.0,0.0,0.004118,63.04
2026-06-01 07:31:00,Hot & Dry,3,Maize,Clay,64.9344,0.7763,0.0656,14.09,38.66,9.23,0.004845,0.005814,0.0,0.0,0.005814,5.85
2026-06-01 07:32:00,Hot & Dry,1,Tomato,Loam,54.9096,0.6647,5.0904,26.59,44.0,9.23,0.005023,0.005776,0.0,0.0,0.005776,30.63
